"pseudotime","IRE1_score","PERK_score","ATF6_score","Dataset"
9.34396420694772,-0.742713164930383,-1.52286963127179,-2.26514092342477,"Neftel (2019)"
3.69862827351495,1.08095932862955,1.61947226230198,-0.309891069002358,"Neftel (2019)"
8.01376295391834,-1.16241804244647,0.690718139632477,-0.307250630941921,"Neftel (2019)"
8.96826807298692,0.273882839050029,-0.421093172509535,-0.0546085533066325,"Neftel (2019)"
5.79387933325455,0.137922298055446,-0.578641366564381,-1.16083484203908,"Neftel (2019)"
7.0846726843551,-0.180322990852864,0.725687204097469,2.5925218455232,"Neftel (2019)"
6.26811471910048,-0.683053851064172,-1.69866418129506,1.77621672260315,"Neftel (2019)"
38.3472957162579,0.988089553236768,1.54216807766549,3.18067486197061,"Neftel (2019)"
6.58865965243203,0.482318728611502,-1.94508749282336,0.448994523140787,"Neftel (2019)"
8.79017214003864,1.10273698313117,-1.11812145113024,1.5126333140407,"Neftel (2019)"
8.84378227136942,0.786865933102753,-1.84982259556684,1.19742443643148,"Neftel (2019)"
36.5554889801925,-0.898812017642718,-0.449282400301767,-0.0176169351643076,"Neftel (2019)"
9.26571453140515,-0.561479546166032,-1.74146703402887,0.552179251859458,"Neftel (2019)"
6.21465608509269,-1.0513825910114,-1.08413860911493,-1.47841184000444,"Neftel (2019)"
8.90866525984273,0.217420348032404,-1.2119758691779,1.32803088613686,"Neftel (2019)"
9.47997633926278,0.807545005066484,0.549490193744766,0.190227667144673,"Neftel (2019)"
7.07359602444523,-1.12480087096723,-2.05237693867037,-1.64625183391656,"Neftel (2019)"
37.6896583206287,-1.1381137742273,-0.469260060549077,-2.03254714238845,"Neftel (2019)"
6.80886549591731,-0.783445715091467,0.832470663048472,-0.126496876960173,"Neftel (2019)"
9.34687076838678,0.125939693787503,-1.76342617550894,-0.123106266941832,"Neftel (2019)"
8.52954885833694,-1.4098238594949,0.289834601626138,-1.16346123916252,"Neftel (2019)"
8.3639387491554,-1.30432734637524,0.792307708893745,-0.675251401398012,"Neftel (2019)"
11.8283310134696,-0.878054666233829,-0.954623031397049,-1.553853693921,"Neftel (2019)"
6.72711753429974,1.01490740875661,-0.109662212786148,0.064969802675388,"Neftel (2019)"
7.87130172255763,-0.851959720392178,0.952387096640335,-2.87022269941801,"Neftel (2019)"
5.39235666506542,0.473471928193948,-1.73620106227565,-1.16205322621716,"Neftel (2019)"
9.34687088430839,0.134950369890918,-2.63087650485062,0.503351495474378,"Neftel (2019)"
7.786348944145,0.0306331418440786,-0.97195304288856,-0.373960262568882,"Neftel (2019)"
3.71652401015394,0.133463623905679,-1.78111601678812,1.93183724575634,"Neftel (2019)"
7.12367423046405,-0.339305180929329,0.446823524860135,0.635040823419397,"Neftel (2019)"
7.01151381157973,0.191951338284412,-0.939390211346494,-0.126934850762,"Neftel (2019)"
5.41781924134942,-1.55467592240933,0.28959289550136,-1.24613227814599,"Neftel (2019)"
7.50353006179307,0.348372680215004,-0.648486004597546,-2.31861026265529,"Neftel (2019)"
8.42915260363133,0.182517532867672,0.876034045315877,1.41254624571647,"Neftel (2019)"
37.6760070940691,1.81893417064292,3.62944529607735,2.41758675798927,"Neftel (2019)"
2.8758542810113,-0.679497328844586,0.0498917921145918,0.969943126327816,"Neftel (2019)"
12.6940404419839,0.329600532129043,2.06496778459921,0.0681516110989624,"Neftel (2019)"
4.89037496810773,-0.589283060440819,-1.71341755880986,-2.63669160400539,"Neftel (2019)"
38.6495063701812,-0.20707877687278,-0.104475936030617,-1.6644820494568,"Neftel (2019)"
6.58865976835365,-0.225873552309985,-0.287079218648479,-1.99663077638588,"Neftel (2019)"
8.03912417037799,-0.737447525372326,-1.06589338208601,-1.43541603664457,"Neftel (2019)"
6.58865988427526,0.355663406172721,-0.321263124752124,1.52174761943961,"Neftel (2019)"
9.16929553666011,-0.307103801806508,-1.69069876448791,1.28563508366896,"Neftel (2019)"
7.62142832672415,2.41173339059646,0.133111093159782,1.91870873760099,"Neftel (2019)"
7.64748708346141,-1.05897760998922,-1.21380539119102,-1.76168842058376,"Neftel (2019)"
8.96833541558155,0.633812114994935,-0.379672051174014,0.805074587940872,"Neftel (2019)"
7.99741293277559,0.994143249855028,0.589437398913334,-1.33336188431332,"Neftel (2019)"
5.83736327349045,0.315851211824443,-0.845800495786147,0.191729040292473,"Neftel (2019)"
6.94820065022557,-0.454457950565281,-1.28351396611978,-1.96221857217574,"Neftel (2019)"
5.9728102633507,0.762549359423871,2.19576052917189,2.61600125851908,"Neftel (2019)"
4.95810806521329,-0.169471393573038,0.255479011633009,-0.814106227190299,"Neftel (2019)"
4.90479075017294,-0.258814766135668,0.393220100229638,0.838930879407159,"Neftel (2019)"
4.18780804578544,-1.21376194135553,-0.536125647096013,0.559599142543063,"Neftel (2019)"
7.77901393472339,0.492081492687513,-0.716996007435258,0.452388812584148,"Neftel (2019)"
7.70696026172065,-0.000113765107025765,1.42106853083116,-0.325076348762075,"Neftel (2019)"
8.04352570277545,-0.413526185653839,-0.633945236474864,0.794243907640015,"Neftel (2019)"
8.8580429258859,-1.23175816713958,-0.655875538900062,1.07081794147807,"Neftel (2019)"
7.73412567337305,-0.0737418739987672,-1.41698906790193,-1.55229720085853,"Neftel (2019)"
6.81321447802066,1.34081172916372,-2.06322508578804,1.51671643938754,"Neftel (2019)"
6.24027100190679,-1.57543123248621,1.20101645349247,2.06022137704998,"Neftel (2019)"
7.14438024266967,-1.22114448969206,-1.53171798083477,0.534155159158954,"Neftel (2019)"
