"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"5","8","SEMA3B","SEMA3B","NRP1_PLXNA1","NRP1",0.514285714285714,0.493333333333333,0.023386378116984,0.039875229073049,0.0316308035950165,105310
"3","1","TNFSF10","TNFSF10","TNFRSF10D","TNFRSF10D",0.135593220338983,0.944444444444444,-0.0290121058985392,0.0922547315532229,0.0316213128273418,105318
"3","8","CCL16","CCL16","CCR5","CCR5",0.171428571428571,0.933333333333333,-0.150541375439576,0.21375369788564,0.031606161223032,105323
"5","6","COL4A3","COL4A3","ITGA2_ITGB1","ITGA2",0.931506849315068,0.946666666666667,-0.222009383625131,0.285148713077344,0.0315696647261064,105340
"5","8","WNT4","WNT4","NOTCH1","NOTCH1",0.542857142857143,0.453333333333333,-0.165684856694811,0.228796420385676,0.0315557818454328,105352
"5","8","COL5A3","COL5A3","ITGA2_ITGB1","ITGB1",0.885714285714286,0.346666666666667,-0.0429555506958312,0.10603178568137,0.0315381174927692,105360
"5","1","HAPLN1","HAPLN1","MPIG6B","MPIG6B",0.254237288135593,0.413333333333333,-0.248513322839937,0.311537928419413,0.0315123027897383,105374
"3","6","LIPH","LIPH","LPAR1","LPAR1",0.753424657534247,0.955555555555556,-0.182970008095336,0.245956230170676,0.03149311103767,105380
"3","8","CCN1","CCN1","ITGB5","ITGB5",0.742857142857143,0.466666666666667,0.31924068299754,-0.256258460512131,0.0314911112427048,105381
"5","8","FGF2","FGF2","NRP1","NRP1",0.942857142857143,0.786666666666667,0.0640898116072975,-0.00114546198262523,0.0314721748123361,105386
"5","6","TG","TG","LRP2","LRP2",0.917808219178082,0.573333333333333,-0.131879047861054,0.194722202241957,0.0314215771904517,105421
"3","8","WNT10A","WNT10A","FZD3_LRP5","LRP5",0.228571428571429,0.644444444444444,-0.122981609530538,0.185737069770169,0.0313777301198155,105442
"3","6","PDYN","PDYN","MTNR1A","MTNR1A",0.945205479452055,0.355555555555556,0.110499341982111,-0.0478148035533009,0.0313422692144052,105452
"3","1","VCL","VCL","ITGB5","ITGB5",0.330508474576271,0.822222222222222,0.111772081064346,-0.0491705513746192,0.0313007648448636,105474
"5","8","JAG1","JAG1","NOTCH2","NOTCH2",0.942857142857143,0.613333333333333,-0.201532535630758,0.264102851938415,0.0312851581538284,105486
"5","8","SHH","SHH","SCUBE2","SCUBE2",0.742857142857143,0.146666666666667,-0.19480573661695,0.257355101236118,0.0312746823095843,105490
"3","8","COL6A5","COL6A5","ITGA2_ITGB1","ITGB1",0.885714285714286,0.277777777777778,-0.043773160280973,0.10603178568137,0.0311293127001982,105560
"3","8","LAMA5","LAMA5","ITGA9_ITGB1","ITGB1",0.485714285714286,0.755555555555556,0.0357145134821215,0.0263525355583291,0.0310335245202253,105622
"5","8","WNT7A","WNT7A","FZD7_LRP5","LRP5",0.228571428571429,0.72,-0.119902186678887,0.181949025478007,0.0310234193995596,105629
"5","6","LAMA2","LAMA2","ITGA9_ITGB1","ITGA9",0.684931506849315,0.973333333333333,-0.287036689251754,0.349072130280528,0.0310177205143871,105633
"3","6","IGSF10","IGSF10","MAG","MAG",0.10958904109589,0.844444444444444,0.157802092599081,-0.095815032235297,0.0309935301818918,105642
"3","6","BMP8A","BMP8A","BMPR1A_BMPR2","BMPR2",0.917808219178082,0.966666666666667,0.0655696793427413,-0.00383992111395816,0.0308648791143916,105706
"3","6","ADM2","ADM2","ADRB3","ADRB3",0.410958904109589,0.755555555555556,-0.0415665700080557,0.103127284697581,0.0307803573447624,105749
"5","8","BMP8B","BMP8B","ACVR2B_BMPR1B","ACVR2B",0.857142857142857,0.64,-0.191708831242488,0.253193290535639,0.0307422296465756,105775
"3","6","JAG1","JAG1","NOTCH4","NOTCH4",0.904109589041096,0.711111111111111,0.145471728190021,-0.0840378198480623,0.0307169541709791,105792
"3","1","PDGFA","PDGFA","PDGFRA","PDGFRA",0.830508474576271,1,-0.0215186851097815,0.0829351242440101,0.0307082195671143,105798
"3","8","LTF","LTF","TREML2","TREML2",0.8,0.211111111111111,-0.0367026065688978,0.0981018411780175,0.0306996173045598,105803
"3","6","COL6A6","COL6A6","ITGA11_ITGB1","ITGA11",0.917808219178082,0.233333333333333,-0.068756736213315,0.130153379414066,0.0306983216003753,105804
"5","6","COL6A2","COL6A2","ITGA1_ITGB1","ITGA1",0.931506849315068,0.506666666666667,-0.145515803047119,0.206831336518132,0.0306577667355064,105826
"3","6","L1CAM","L1CAM","ITGA5_ITGB1","ITGA5",0.575342465753425,0.255555555555556,-0.124330789332964,0.185555744011105,0.0306124773390705,105846
"5","1","COL10A1","COL10A1","ITGA1_ITGB1","ITGB1",0.711864406779661,0.28,-0.0323667804466499,0.0934622704349269,0.0305477449941385,105870
"3","6","LAMA3","LAMA3","ITGA3_ITGB1","ITGA3",0.917808219178082,0.7,-0.105620943123913,0.1666286594118,0.0305038581439438,105887
"5","8","COL4A1","COL4A1","ITGA9_ITGB1","ITGB1",0.485714285714286,0.933333333333333,0.034650543327334,0.0263525355583291,0.0305015394428315,105890
"5","6","ARF1","ARF1","CHRM3","CHRM3",0.904109589041096,0.96,-0.0051897866582438,0.0661450195860384,0.0304776164638973,105905
