"","IRE1_softmax","ATF6_softmax","PERK_softmax","IRE1_score","PERK_score","ATF6_score"
"143_7d_1964",0.157371124981058,0.689051196932216,0.153577678086726,-0.172126187609703,-0.196526571637596,1.30458251756138
"143_7d_1965",0.344468125980709,0.508834983270877,0.146696890748414,-0.0274120115799636,-0.881045084902174,0.362710190890075
"143_7d_1966",0.156531443868214,0.454047404283432,0.389421151848355,-1.60437382685396,-0.692969325399022,-0.539429128626579
"143_7d_1967",0.206752944934872,0.705056850228704,0.0881902048364238,-0.593001903290387,-1.44503058046492,0.633751957149339
"143_7d_1968",0.234037510131389,0.303190786063337,0.462771703805274,-0.128298597313546,0.553453852616554,0.130582264801883
"143_7d_1969",0.433308006212416,0.526249491123502,0.040442502664082,0.803139661379023,-1.56842786639724,0.997466273517628
"143_7d_1970",0.112878410393141,0.7733333005681,0.113788289038759,-2.03595266224536,-2.02792427929299,-0.11155375379539
"143_7d_1971",0.333004029005299,0.611827148623746,0.0551688223709557,0.539420251324761,-1.25833635610127,1.14771546803271
"143_7d_1972",0.0848199483960921,0.877792326552368,0.03738772505154,-0.248470704009234,-1.06765901629168,2.08840857587253
"143_7d_1973",0.360286179545568,0.284526933083243,0.355186887371189,-1.41177812200609,-1.42603268658652,-1.64784886362186
"143_7d_1974",0.0851520828589666,0.193221679713297,0.721626237427736,-0.310375976359209,1.82669248393379,0.509023285094553
"143_7d_1976",0.246019585680624,0.707962053622975,0.0460183606964004,0.445082968381378,-1.23128771854404,1.50206231471
"143_7d_1977",0.107873916418292,0.834808640713773,0.0573174428679349,-0.603360907001603,-1.23571902111546,1.44287851422401
"143_7d_1978",0.372081922331577,0.296900700190579,0.331017377477844,0.18930520711592,0.0723620296985366,-0.0364111041284909
"143_7d_1979",0.15046862793877,0.574255022526773,0.275276349534458,-1.21865835936858,-0.614637469111069,0.120660618174027
"143_7d_1980",0.215920743249326,0.553801842322539,0.230277414428135,-0.410674670029556,-0.346301349180807,0.531220856446862
"143_7d_1981",0.436962967698159,0.512419259199987,0.0506177731018542,0.0984796243275334,-2.05706606337494,0.257774330509176
"143_7d_1982",0.152116832387548,0.819012006347926,0.0288711612645262,0.245567535608795,-1.4162381073338,1.92901741939294
"143_7d_1983",0.212751289838721,0.740385582370283,0.0468631277909959,0.139840098503581,-1.37305255320895,1.38688737612395
"143_7d_1984",0.0768944943488983,0.806013831759581,0.117091673891521,-1.07806796948428,-0.657545082963191,1.27159865486138
"143_7d_1985",0.302195403513688,0.469724354014096,0.228080242472216,-0.401868039392281,-0.683244371329332,0.0392041628010853
"143_7d_1986",0.10028022988265,0.645167470304725,0.254552299812625,-1.44949806759108,-0.517960318161937,0.412043293691127
"143_7d_1987",0.245452690001174,0.675805692148322,0.0787416178505047,0.442498936681841,-0.694433451182148,1.45530031384527
"143_7d_1988",0.230916246685407,0.699698541885888,0.0693852114287042,-0.170245081132976,-1.37262640444943,0.938349430386922
"143_7d_1989",0.374244771602519,0.49172455547508,0.134030672922401,-0.22905205765568,-1.25589343436115,0.0439566026004412
"143_7d_1990",0.25216801938263,0.33704188931897,0.410790091298401,-0.74969575778988,-0.261709009445401,-0.459584143430976
"143_7d_1991",0.132891286632579,0.171840166693506,0.695268546673916,-1.15946416341801,0.495302605372897,-0.902430782280651
"143_7d_1992",0.441032504744884,0.508349292653815,0.0506182026013002,0.922069447867713,-1.24273788495962,1.06411966349772
"143_7d_1993",0.198278713861364,0.498899378287238,0.302821907851398,-0.0581738740686331,0.365297309119301,0.864556867976038
"143_7d_1994",0.32227476445008,0.560529936180376,0.117195299369545,0.247073689036438,-0.764489029825002,0.800551852468433
"143_7d_1995",0.0624596921161691,0.831298108657,0.106242199226831,-1.4421706662896,-0.910970702768718,1.14629637653511
"143_7d_1996",0.101015527541429,0.352544524560671,0.5464399478979,-1.38616997973145,0.30198019388084,-0.136267297703989
"143_7d_1997",0.520440180530064,0.440990789463147,0.0385690300067896,0.311786867868718,-2.29043846364585,0.14613590301146
"143_7d_1998",0.154315933726883,0.57337443318212,0.272309633090997,-1.99873589335882,-1.43079813617949,-0.686198947637848
"143_7d_1999",0.070462231396599,0.849176754200136,0.0803610144032654,-1.12861503552733,-0.997162713819464,1.36057547876827
"143_7d_2000",0.453213937425131,0.372318715846635,0.174467346728234,-1.37564967004274,-2.33027635272307,-1.57226370159917
"143_7d_2001",0.114467775885099,0.3026346427913,0.582897581323601,-1.12117702049226,0.506541125099242,-0.148944091979113
"143_7d_2002",0.263847051167268,0.506483935580362,0.22966901325237,-0.224859295877114,-0.363589679847635,0.427263727166014
"143_7d_2003",0.389768220390398,0.220306532292846,0.389925247316756,-1.30355368091389,-1.30315088947088,-1.87408603150145
"143_7d_2004",0.407218574355409,0.341604514269588,0.251176911375003,0.246876322637226,-0.236316239326808,0.0711799205215096
"143_7d_2005",0.0698548435604466,0.769642950016883,0.160502206422671,-1.39807163166677,-0.566183367619677,1.00143564875127
"143_7d_2006",0.090766586678233,0.822619276393279,0.0866141369284876,-1.2283508728581,-1.27517905639246,0.975851386401199
"143_7d_2007",0.381583177064578,0.260780598642651,0.357636224292771,-1.33196862757778,-1.3967811443927,-1.71261804534192
"143_7d_2008",0.354837494359694,0.400930305191923,0.244232200448382,1.02332374522454,0.649783236873057,1.14545143260862
"143_7d_2009",0.152874422157913,0.13886409742168,0.708261480420406,-2.18721800672612,-0.654021472753953,-2.28333908242909
"143_7d_2010",0.211785111304484,0.449175476656796,0.339039412038721,0.804866330626374,1.27541055626683,1.55670782394367
"143_7d_2011",0.242791833940301,0.73314471140359,0.0240634546561096,0.517584944946581,-1.7939251955267,1.62272362506346
"143_7d_2012",0.304417170725336,0.563335907527726,0.132246921746938,0.3307132406946,-0.503014997677629,0.946190296684861
"143_7d_2013",0.174063063641659,0.698718358735924,0.127218577622417,-0.606025739630996,-0.919536717171711,0.783804332872187
"143_7d_2014",0.158466674401729,0.798993291199697,0.042540034398574,-0.0839039934351495,-1.39900269011613,1.53390424072997
"143_7d_2015",0.124383088572444,0.813950901100628,0.061666010326928,-0.724971234334162,-1.42660456844015,1.15356258467853
"143_7d_2016",0.234429770421111,0.572497837031066,0.193072392547823,-0.870973143289707,-1.06506399034664,0.0218797574657108
"143_7d_2017",0.497817058124832,0.444047799204812,0.058135142670356,-0.228129915135456,-2.37559222526731,-0.342430359001977
"143_7d_2018",0.0278657014283525,0.112832785066024,0.859301513505623,-1.37910694779641,2.04961632476101,0.019403403702011
"143_7d_2019",0.0401775586305883,0.522729123307473,0.437093318061938,-1.85368758267514,0.533150535370198,0.712067221822867
"143_7d_2020",0.556509807524273,0.338931752381021,0.104558440094706,-0.155455997881303,-1.82739464157812,-0.651342025322398
"143_7d_2021",0.0874707615082283,0.865007462419951,0.0475217760718212,-0.0665494858168953,-0.67666601954212,2.22488406482292
"143_7d_2022",0.244631602492212,0.281214511862578,0.47415388564521,0.527521541452354,1.18930004810746,0.666885891354007
"143_7d_2023",0.288576853207159,0.494433660455736,0.216989486337106,-0.571138413288495,-0.856250950387081,-0.0326868654224004
"143_7d_2024",0.192630422277975,0.637243069081063,0.170126508640963,-0.0716116033875109,-0.195842717260118,1.12476612087159
"143_7d_2025",0.0869362385506621,0.111196302728014,0.801867458721324,-1.69608666114404,0.525681709888247,-1.44996448846609
"143_7d_2026",0.199379266985501,0.514099112193746,0.286521620820753,-0.832117153668023,-0.469512030135899,0.11509004336015
"143_7d_2027",0.284947290003502,0.321147306334331,0.393905403662167,-0.25413073673371,0.069675835701823,-0.134535036435145
"143_7d_2028",0.27729152326439,0.550765347547877,0.171943129187733,-0.602442798653982,-1.08034840410068,0.0837966699448343
"143_7d_2029",0.157191072398015,0.301462602984727,0.541346324617258,-2.28054881785287,-1.04395167443131,-1.62936493293489
"143_7d_2030",0.15985944382395,0.602445699425936,0.237694856750115,-0.719139088055163,-0.322446304538246,0.60756349476672
"143_7d_2031",0.29958270430839,0.576116406278394,0.124300889413216,-0.164169354034379,-1.04385472086641,0.489749859777618
"143_7d_2032",0.0616715945376485,0.684012088376391,0.254316317085961,-0.221925666134888,1.19482972430674,2.1842264797576
"143_7d_2033",0.389561755097525,0.315868501047208,0.294569743855267,0.138137394918478,-0.141369211203163,-0.071559016445601
"143_7d_2034",0.252506094486627,0.698937774497394,0.0485561310159787,-0.425334850022783,-2.07404976575081,0.592791482495964
"143_7d_2035",0.252791578800088,0.220100356890043,0.527108064309869,-1.40685675032895,-0.672016517201509,-1.54533849031676
"143_7d_2036",0.105640634580487,0.190325356510617,0.704034008908896,-1.7358384707866,0.160945097893449,-1.14714655484893
"143_7d_2037",0.107929096432387,0.755757413854171,0.136313489713442,-0.331068944968506,-0.097586137420965,1.61517700156312
"143_7d_2038",0.121775444863543,0.730533451915287,0.147691103221169,-0.955100896757945,-0.762156677350047,0.836495393714828
"143_7d_2039",0.494032498550642,0.374868011204326,0.131099490245033,-0.339074467157412,-1.66571926625029,-0.615101774828665
"143_7d_2040",0.0507073201800655,0.916242889987014,0.0330497898329206,-1.25684736439645,-1.68490243960824,1.63736384644443
"143_7d_2041",0.40729392957261,0.527604348632219,0.0651017217951704,-0.266389535015135,-2.09997364815793,-0.00757798239000262
"143_7d_2042",0.153564378591073,0.526999011435047,0.31943660997388,-1.99854332000603,-1.26610435331457,-0.765464530905119
"143_7d_2043",0.1709322782431,0.498117931638387,0.330949790118513,-1.60313200144883,-0.942432773457472,-0.533562586335047
"143_7d_2044",0.106832396204779,0.849504795252864,0.0436628085423575,-1.54088237504568,-2.43564691418789,0.532509995064809
"143_7d_2045",0.345138306109462,0.629737579303817,0.0251241145867212,0.88564899554751,-1.73446810299504,1.48700696339695
"143_7d_2046",0.0987908305353749,0.715832958865739,0.185376210598886,-2.30321096953957,-1.67382843066307,-0.322768919571057
"143_7d_2047",0.0891913377121208,0.879843837285943,0.0309648250019363,-0.800293361739012,-1.85822540286423,1.48866714833643
"143_7d_2048",0.438972251153389,0.294159665862686,0.266868082983925,0.29179988262319,-0.205881854150808,-0.108513618147328
"143_7d_2049",0.0872318035946704,0.884235094538964,0.0285331018663657,-0.740131379434007,-1.85763548169049,1.5760226073523
"143_7d_2050",0.181339515017693,0.481291227496617,0.33736925748569,-0.303492140360194,0.317314861893888,0.672609361320109
"143_7d_2051",0.118811817277654,0.770182634846068,0.111005547876278,-0.588076862366234,-0.656037555451187,1.28100993845296
"143_7d_2052",0.35593355362841,0.530661898232703,0.113404548138887,0.551248508208932,-0.59253406057691,0.9506295338423
"143_7d_2053",0.160009848837746,0.730680986340826,0.109309164821428,-0.0520405516535805,-0.433095678411304,1.46670103707308
"143_7d_2054",0.278584424354392,0.537254850349425,0.184160725296183,-0.398877395091989,-0.812789664666704,0.257874015551988
"143_7d_2055",0.143427341994707,0.55786632250055,0.298706335504743,-1.38185227670484,-0.648219920857013,-0.0235614878446793
"143_7d_2056",0.122389045455919,0.793204762905173,0.0844061916389071,-1.34661000146511,-1.71817411006729,0.522266531669783
"143_7d_2057",0.209368812697675,0.645318789803425,0.145312397498899,-0.927262939866946,-1.29247440031744,0.198384151737884
"143_7d_2058",0.21369290966634,0.681203258667404,0.105103831666256,0.365297893765286,-0.344293354539948,1.52461864339658
"143_7d_2059",0.312308388041891,0.636229049436132,0.0514625625219775,0.651836134515465,-1.15130038633773,1.36340365079127
"143_7d_2060",0.322508056385595,0.251131418140095,0.42636052547431,-0.483820617869934,-0.204663442547922,-0.733972354474438
"143_7d_2061",0.397353451974526,0.430406268082928,0.172240279942546,0.0793151086800004,-0.756620604799532,0.159218488971836
"143_7d_2062",0.153880265690146,0.833888681601539,0.0122310527083146,-0.437435851103592,-2.96963263369282,1.25248926255992
"143_7d_2063",0.187860512325959,0.504117666506248,0.308021821167793,-0.950899761331619,-0.456428864651866,0.0362102130495412
"143_7d_2064",0.0718675740184213,0.804887875645383,0.123244550336195,-1.67391017284885,-1.13456475301808,0.741967634180834
"143_7d_2065",0.137334191320183,0.741503041547976,0.121162767131841,-1.40545531630008,-1.53073779988249,0.280806639015868
"143_7d_2066",0.139707744260863,0.507436668463234,0.352855587275904,-0.980981893949888,-0.0544757215873526,0.308837318308905
"143_7d_2067",0.0536119396525513,0.425826411142249,0.520561649205199,-1.15650964434627,1.11662688098967,0.915750335314326
"143_7d_2068",0.0911258220110552,0.458826021331725,0.45004815665722,-1.47662422999143,0.1204891508555,0.139805658737309
"143_7d_2069",0.243007287769142,0.558022700086395,0.198970012144463,-0.289859853062833,-0.489797166145375,0.541448355939088
"143_7d_2070",0.235753487734542,0.601640570403401,0.162605941862057,-0.217648642324479,-0.589105618673524,0.719224849930836
"143_7d_2071",0.311894952261212,0.587485661621907,0.100619386116881,0.408729961751022,-0.722591533855088,1.04191536207586
"143_7d_2072",0.255833176617933,0.720696860704276,0.0234699626777909,1.26843543429278,-1.12036872427943,2.30412846209092
"143_7d_2073",0.355709090077028,0.58666903492966,0.057621874993312,-0.544589661207325,-2.36480062549961,-0.0442420591270736
"143_7d_2074",0.260416461267029,0.371186087651322,0.368397451081649,-0.539785797715568,-0.192905535893968,-0.185364400541078
"143_7d_2075",0.112139751424912,0.837362345659202,0.0504979029158865,-1.03450042197846,-1.83231448702093,0.97601059077617
"143_7d_2076",0.32826092457936,0.344835727032045,0.326903348388595,0.2360346605304,0.231890423154293,0.285294016727707
"143_7d_2077",0.387256470507664,0.410675568443229,0.202067961049107,1.30230699726516,0.651823890898406,1.36102334083796
"143_7d_2078",0.161824578074831,0.551442558144607,0.286732863780563,-1.27895440982408,-0.706916312873137,-0.0529296293665418
"143_7d_2079",0.230524994524964,0.714003590802452,0.055471414672584,0.0846734691532065,-1.33981798639805,1.21520216794032
"143_7d_2080",0.179880120704095,0.761864605128898,0.0582552741670074,-1.35624554454772,-2.48370154548906,0.0872326788655196
"143_7d_2081",0.2225384988991,0.689689560319082,0.0877719407818176,-0.0101814562125924,-0.940539703119675,1.12096001215809
"143_7d_2082",0.249228879604704,0.408794804610324,0.341976315784972,-1.01390480790556,-0.697534994794831,-0.519063147438795
"143_7d_2083",0.150795622174947,0.583443113800743,0.26576126402431,-1.25029374307076,-0.683620765436974,0.102727788076863
"143_7d_2084",0.103740130384021,0.825698780777753,0.0705610888382261,-0.769784325257044,-1.15519450805387,1.30455668381591
"143_7d_2086",0.0931468597291823,0.823354082751511,0.0834990575193069,-1.15720147158447,-1.26654351148591,1.02200748627375
"143_7d_2087",0.0825787369370774,0.327900812387922,0.589520450675001,-1.15168730000505,0.813869885612377,0.227271636071372
"143_7d_2088",0.263546449615943,0.649492509375958,0.0869610410080997,-0.891894265395823,-2.00066368336365,0.0100674059164456
"143_7d_2089",0.384751766818277,0.502967581360867,0.112280651820855,-0.313848216743153,-1.54544502477927,-0.045920864123981
"143_7d_2090",0.214918888327461,0.639846722426931,0.145234389245608,-0.475301911931305,-0.867213690401059,0.61566604617805
"143_7d_2091",0.161692839383668,0.692106788251685,0.146200372364647,0.23504968690779,0.134329298913078,1.68909146664144
"143_7d_2092",0.204749265751519,0.473483079548102,0.321767654700379,-0.343112127887912,0.108931451293041,0.495217912595241
"143_7d_2093",0.0851769611132059,0.750412551266507,0.164410487620287,-1.32185797485735,-0.664222688757847,0.854034160997588
"143_7d_2094",0.378518964862385,0.57683263835111,0.0446483967865044,1.264748564958,-0.872699211540453,1.68603455760228
"143_7d_2095",0.0813213288262662,0.735438744097487,0.183239927076247,-1.90422745169914,-1.09183940998251,0.297831470832984
"143_7d_2096",0.0563708541585651,0.878375742333023,0.0652534035084123,-0.934026056245493,-0.787700105048613,1.81209614369331
"143_7d_2097",0.102020549051521,0.845679554965622,0.0522998959828571,0.553951125215978,-0.114228746853723,2.66891738214874
"143_7d_2098",0.20749753047295,0.113343544462495,0.679158925064555,0.838383744887379,2.02411946432661,0.23368772970461
"143_7d_2099",0.23436319150905,0.608803179473962,0.156833629016988,-0.784611682196036,-1.18629813906439,0.170011334303324
"143_7d_2100",0.177625194440254,0.700528937437095,0.121845868122651,-1.16193434421468,-1.53885315534141,0.210225649314265
"143_7d_2101",0.690275326809074,0.20850653922987,0.101218133961056,-0.15749694469195,-2.07730955691581,-1.35461708309534
"143_7d_2102",0.153182410446198,0.74232205099248,0.104495538561322,0.467371599851752,0.084886540757183,2.04552534344713
"143_7d_2103",0.215556017020835,0.670094929889033,0.114349053090132,-0.314896357276062,-0.948861533182116,0.819302215936753
"143_7d_2104",0.165497765796528,0.768445813682413,0.0660564205210587,-0.515244690034975,-1.43369315181762,1.02016766625405
"143_7d_2105",0.149222943485297,0.729732517444682,0.121044539070021,-0.263983302864889,-0.473266186167765,1.32325329701369
"143_7d_2106",0.185510868026951,0.652242038440406,0.162247093532643,-1.42495193748757,-1.55894496365369,-0.167649687923529
"143_7d_2107",0.304478260173296,0.581918559079948,0.113603180746756,-0.535532256120931,-1.52142044013416,0.112198559527065
"143_7d_2108",0.168243037960268,0.6575272976848,0.174229664354932,-1.14083465495176,-1.10586990449909,0.222242037097565
"143_7d_2109",0.166800615625015,0.73247502312677,0.100724361248215,-0.885556890437001,-1.38996838163666,0.594073171037128
"143_7d_2110",0.078433233393057,0.620957130545034,0.300609636061909,-1.46800422864401,-0.124439428602477,0.601010085110101
"143_7d_2111",0.332182466217282,0.542312386573393,0.125505147209324,0.549786231614742,-0.423551412017696,1.03994401103148
"143_7d_2112",0.567682829432813,0.29177099091589,0.140546179651297,-1.53407659510336,-2.93010334341365,-2.19967024209956
"143_7d_2113",0.12964660620959,0.691228985917931,0.179124407872479,-0.836457147896939,-0.513188902507262,0.837201669272143
"143_7d_2114",0.147661157727707,0.512201961219875,0.340136881052418,-2.05799405136959,-1.22356609754362,-0.81419522269637
"143_7d_2115",0.325404509871213,0.509641955822409,0.164953534306377,0.735658580524044,0.0562533503427312,1.1842979581268
"143_7d_2116",0.302520323060452,0.600950098103187,0.096529578836361,0.552633910106117,-0.589665070961624,1.23899735086665
"143_7d_2117",0.112528555629552,0.346474189517053,0.540997254853395,0.43459567616271,2.00480286353429,1.55919698563606
"143_7d_2118",0.299416221358221,0.550371497812515,0.150212280829264,-0.487135864836269,-1.17692101574219,0.121622985873344
"143_7d_2119",0.175778375063812,0.781684291791181,0.0425373331450067,-0.686107942253477,-2.10494979391954,0.806119028891683
"143_7d_2120",0.463244224365689,0.335364055962924,0.201391719671387,0.114973649201313,-0.718028882653137,-0.20806407227168
"143_7d_2121",0.101276863908253,0.53801160774383,0.360711528347917,-1.43751853515346,-0.167297980058013,0.232503607162107
"143_7d_2122",0.173075729419913,0.433248428100925,0.393675842479162,-0.552726788108379,0.269071806704849,0.364855271295427
"143_7d_2124",0.159809437666843,0.810834141762324,0.0293564205708333,-0.678427147106493,-2.37289795678485,0.945654284489721
"143_7d_2125",0.406865411478793,0.157391125202224,0.435743463318983,-0.3360236534654,-0.267452416594111,-1.28577214922048
"143_7d_2126",0.28126700434135,0.696443541471934,0.022289454186717,1.0211806024589,-1.51401014892714,1.92786292048003
"143_7d_2127",0.100166356292731,0.821842571908266,0.0779910717990028,-1.22583722155699,-1.47607523226155,0.87887927007015
"143_7d_2128",0.249016410377574,0.51712089071007,0.233862698912356,-1.03879574086308,-1.10158035392319,-0.308037861952097
"143_7d_2129",0.190342092817169,0.3618135336263,0.447844373556531,-0.21678006469292,0.638842785181905,0.425525972207769
"143_7d_2130",0.105561566966584,0.881883145306857,0.0125552877265598,0.456532274636371,-1.67262017157447,2.57929747770508
"143_7d_2131",0.324268126013237,0.309880754106504,0.365851119880259,-0.27330108656998,-0.152645335193646,-0.31868425025127
"143_7d_2132",0.136876054149556,0.614085763979374,0.249038181871069,-1.31011256845187,-0.711582144985382,0.19094622859861
"143_7d_2133",0.402361656413482,0.454712137906442,0.142926205680076,0.0263720237289289,-1.00865085040564,0.148685251519138
"143_7d_2134",0.237104067030873,0.636450936437511,0.126444996531616,-0.741502712787846,-1.37019445535872,0.24590547271808
"143_7d_2135",0.262340975514315,0.637660572701901,0.0999984517837838,-0.73799001603264,-1.70248040321818,0.150171017140276
"143_7d_2136",0.13781666454737,0.733650271790356,0.128533063662273,-1.24741094456772,-1.31714905268728,0.424697217426508
"143_7d_2137",0.0565648240110809,0.75928840280408,0.184146773184839,-1.36703783605185,-0.186692024173173,1.22995653840985
"143_7d_2138",0.317162111731761,0.319955282561603,0.362882605706636,0.254958483915545,0.389624828982265,0.263726691313718
"143_7d_2139",0.0901396346408175,0.842610157665763,0.0672502076934193,-1.10532722982877,-1.39826708698646,1.12981721077632
"143_7d_2140",0.108725157646151,0.649046204448684,0.242228637905165,-2.56522438175795,-1.76416552533311,-0.778543682728377
"143_7d_2141",0.101060780896091,0.825782448764282,0.0731567703396274,-0.402599266236348,-0.725716715742534,1.69800996648619
"143_7d_2142",0.571354787154583,0.386804172253406,0.0418410405920114,1.11467285130175,-1.4994598187351,0.724581041183519
"143_7d_2143",0.71752185533288,0.227708264169311,0.0547698804978089,1.16761583524133,-1.40504715542093,0.0198776942003231
"143_7d_2144",0.183512093935736,0.707629345091062,0.108858560973202,0.115268983134512,-0.406962155335718,1.46490884352949
"143_7d_2145",0.196808791327393,0.265252366330716,0.537938842341891,-1.16448908070786,-0.158976857951569,-0.866040037119304
"143_7d_2146",0.150659007793311,0.76527065432119,0.0840703378854985,-1.07713411169985,-1.66049936410539,0.548076399411915
"143_7d_2147",0.397906891115573,0.432346458915844,0.169746649968583,0.632869001786792,-0.219042003053577,0.715878220846213
"143_7d_2148",0.292203241261358,0.512638709269367,0.195158049469275,-0.41730772094026,-0.820947572431129,0.144814013817978
"143_7d_2149",0.344207710325067,0.503892413887924,0.151899875787008,-0.27679425740603,-1.09481794977189,0.104323239131923
"143_7d_2150",0.263717410557762,0.670531952202782,0.0657506372394562,0.580564550362705,-0.808444202061113,1.51375779095143
"143_7d_2151",0.11825455687042,0.760106093111509,0.121639350018072,-2.0601105883328,-2.03188963155793,-0.199492131127336
"143_7d_2152",0.427856401688137,0.205311386403928,0.366832211907936,0.216296355389754,0.0624132814288978,-0.517963489065088
"143_7d_2153",0.164625620856258,0.763145160955498,0.0722292181882439,-0.768391567055048,-1.59222085036382,0.7653827650107
"143_7d_2154",0.130861988458194,0.77815511711523,0.0909828944265767,-1.55369370977658,-1.91716543889884,0.229088929218299
"143_7d_2155",0.365068598804126,0.440723313307845,0.19420808788803,-0.652301419037132,-1.28345649469064,-0.463969425810648
"143_7d_2158",0.233634115603536,0.534563526034058,0.231802358362406,-1.60435715466106,-1.61222833279539,-0.776662863045855
"143_7d_2159",0.110515021625408,0.72577502099914,0.163709957375452,-1.31991487023536,-0.926970014765193,0.562173754103291
"143_7d_2160",0.132703607019387,0.848308399379545,0.0189879936010677,-0.335868688061403,-2.28017994709864,1.51925743740161
"143_7d_2161",0.303395926637557,0.591207406888452,0.105396666473991,0.0128904118622168,-1.04441722101979,0.680018668876501
"143_7d_2162",0.112460970038628,0.797509029062486,0.0900300008988857,-0.0687711813320044,-0.291234451686659,1.89011574651202
"143_7d_2163",0.181470118010177,0.643848991533044,0.174680890456779,-1.31884378033694,-1.35697395517473,-0.0524705680136988
"143_7d_2164",0.260353701966532,0.663677406356027,0.075968891677441,0.641787984456358,-0.589929177784704,1.57754308337674
"143_7d_2165",0.324273433231872,0.650883061346026,0.0248435054221026,0.433174538046167,-2.13581618440448,1.12991744523883
"143_7d_2166",0.243000161956004,0.295953099637399,0.461046738406598,1.2560875977995,1.89652491066104,1.45322648257259
"143_7d_2167",0.184521264435679,0.704879101848491,0.11059963371583,-0.799597802379989,-1.31144573632224,0.540663787753788
"143_7d_2168",0.0845377478607136,0.127896129710777,0.78756612242851,-0.383945036281899,1.84780414102313,0.0300752567111724
"143_7d_2169",0.205270456391367,0.446381183385334,0.348348360223299,-0.658668426602972,-0.129793821503239,0.118176422563515
"143_7d_2170",0.148680190119066,0.748212492652451,0.103107317228484,-1.15676748531738,-1.52279474880597,0.459121909258523
"143_7d_2172",0.203470967773061,0.58381490693053,0.212714125296409,-0.542855674043472,-0.498429874761494,0.511204988161889
"143_7d_2173",0.0926596601169298,0.881494193404236,0.0258461464788346,-1.0331461959621,-2.30991789042053,1.21953900676302
"143_7d_2174",0.125247206359217,0.76599110322751,0.108761690413273,-1.1017068448893,-1.24283711784392,0.709174274999349
"143_7d_2175",0.0608427013489764,0.418801374244687,0.520355924406336,-1.83521738852464,0.3110037916441,0.0938875045767524
"143_7d_2176",0.252709131378187,0.655292207132186,0.0919986614896263,-0.164177116040196,-1.17464223711611,0.788664988879864
"143_7d_2177",0.0165450757379856,0.0277637691610052,0.955691155101009,-2.05406625172506,2.00228003055419,-1.53642286766942
"143_7d_2178",0.264464847975816,0.629510714067232,0.106024437956952,-0.140660182786188,-1.05469891104622,0.726574347953224
"143_7d_2179",0.120843434962545,0.835880578302072,0.0432759867353825,-0.610053110678859,-1.63695099018807,1.32393686145861
"143_7d_2180",0.18505976713952,0.679851539760287,0.135088693100194,-0.594392327068799,-0.909139616946677,0.706803284860404
"143_7d_2181",0.177960512479803,0.804061200987617,0.01797828653258,-0.112288760366738,-2.40468572006699,1.39582494086572
"143_7d_2182",0.208316911704277,0.608836883843469,0.182846204452253,-0.78811481195587,-0.918529959430574,0.284375043114163
"143_7d_2183",0.0942180336579002,0.561609258045952,0.344172708296147,-2.21538004372621,-0.919848056706931,-0.430185309391022
"143_7d_2184",0.285175818290685,0.609227392370265,0.10559678933905,0.172773562796356,-0.820704366723263,0.931859250958047
"143_7d_2185",0.305276729684447,0.601435848604825,0.0932874217107285,0.626451936040069,-0.559081456419422,1.30455313771508
"143_7d_2186",0.192954781036137,0.741816293487145,0.065228925476718,-0.631584542440528,-1.71613739591105,0.715061220867784
"143_7d_2187",0.21835778256156,0.565304497572825,0.216337719865615,-0.294760115723906,-0.304054333060619,0.656469482111407
"143_7d_2188",0.33031424302981,0.514497702004387,0.155188054965802,0.637659145571946,-0.117747668029534,1.08080578141022
"143_7d_2189",0.361848411670189,0.418303023669694,0.219848564660117,0.717481871714675,0.219195466764333,0.862462606776107
"143_7d_2190",0.637406797675565,0.270962941741716,0.0916302605827189,0.985214778737454,-0.95443171505111,0.129788777306237
"143_7d_2191",0.388218744091279,0.576285212746286,0.035496043162435,0.91125206827963,-1.48089565585812,1.30628581324775
"143_7d_2192",0.207702588240292,0.72746748872899,0.0648299230307183,-0.447186911201542,-1.61152683150384,0.806275205572615
"143_7d_2193",0.165984816702941,0.588113750637004,0.245901432660055,-0.569326500060765,-0.17629204319423,0.695697564064075
"143_7d_2194",0.441519861099081,0.445844414274688,0.112635724626231,0.71357165741914,-0.652492411513704,0.723318697126145
"143_7d_2195",0.118135196493809,0.786426795426851,0.09543800807934,-0.809282173361126,-1.02263496832274,1.08638776681208
"143_7d_2196",0.167068768255054,0.624136336468694,0.208794895276252,-0.987072983328324,-0.764126089143956,0.330890335492103
"143_7d_2197",0.193696822453228,0.754036038216173,0.0522671393305988,-0.281451271336008,-1.59137757461725,1.07769472576885
"143_7d_2198",0.252635622422994,0.70414034085535,0.0432240367216558,-0.348647689598224,-2.11419916651628,0.676381771472775
"143_7d_2199",0.427453672973101,0.483992919869509,0.0885534071573896,1.08676171297016,-0.487478361516479,1.21098607602075
"143_7d_2200",0.0896055377486311,0.877604333710638,0.0327901285407307,-0.380329439378289,-1.38561905171082,1.90144928440809
"143_7d_2201",0.457444089711381,0.321382520785718,0.221173389502901,-1.33759589845179,-2.0643036056265,-1.69061850020563
"143_7d_2202",0.38053922469824,0.458284683119464,0.161176092182295,-0.742586716361776,-1.60167846805032,-0.556685405721865
"143_7d_2203",0.179531755650267,0.561839174347686,0.258629070002047,0.0241945737472782,0.389237342786168,1.1650581120644
"143_7d_2204",0.274021833343225,0.537597852819399,0.188380313837376,-0.773838025351014,-1.14858294692528,-0.0999350171094742
