"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.93419900631379e-41,1.17940235282197,0.448,0.242,5.86333086773962e-37,"11","TRAP1"
2.2336065612697e-41,0.621601132822597,0.637,0.404,6.77095492983298e-37,"11","PHB2"
2.38495575715909e-41,1.23095198716568,0.431,0.227,7.22975488225206e-37,"11","ARID1A"
2.45589251054974e-41,0.588287387276049,0.703,0.478,7.44479255648047e-37,"11","PET100"
2.49291669014791e-41,0.609326137651373,0.486,0.247,7.55702765451436e-37,"11","MAPT"
2.69472985767062e-41,1.92044503821114,0.258,0.101,8.16880409054273e-37,"11","RGS3"
2.94145701362598e-41,1.01374599678098,0.428,0.217,8.91673279110579e-37,"11","SLC43A2"
3.97045467959953e-41,0.479821339478942,0.683,0.436,1.2036036315738e-36,"11","OLA1"
4.15419867875091e-41,1.69830940374959,0.306,0.134,1.25930378747655e-36,"11","LINC00685"
4.47576640252043e-41,0.743967850931118,0.523,0.299,1.35678382726004e-36,"11","CIR1"
4.50597635037932e-41,0.402941471249315,0.683,0.424,1.36594167085399e-36,"11","TOMM22"
4.68063292196015e-41,1.29483693799897,0.381,0.191,1.418887063963e-36,"11","RBM10"
4.73629205856714e-41,1.38371434734055,0.383,0.191,1.43575957463404e-36,"11","ZMAT3"
5.16146770519815e-41,0.637361096446867,0.673,0.413,1.56464732015377e-36,"11","SNF8"
5.27339539917592e-41,1.17280908429727,0.417,0.217,1.59857708130619e-36,"11","ILKAP"
6.11077749313384e-41,1.11048340003796,0.486,0.279,1.85242108926859e-36,"11","ARMC10"
6.41788789416452e-41,1.24121121561416,0.334,0.152,1.94551853623703e-36,"11","UGDH"
6.42449503537264e-41,1.43903298598348,0.288,0.119,1.94752142502286e-36,"11","SSBP3"
7.74527197895198e-41,0.787768536545095,0.597,0.351,2.3479017476995e-36,"11","NME4"
8.36355179967265e-41,0.911706579334724,0.486,0.28,2.53532709255277e-36,"11","IMMT"
8.86073713457255e-41,0.815935477996331,0.605,0.368,2.68604385497432e-36,"11","PSMD3"
9.83513268614672e-41,0.643662528787188,0.747,0.457,2.98142212247852e-36,"11","KIF5B"
1.01711723643994e-40,0.334853468092569,0.714,0.466,3.08328919054403e-36,"11","GTF3C6"
1.28826506416586e-40,1.32427600689842,0.269,0.104,3.90524671551239e-36,"11","HSF2"
1.29096079024115e-40,1.06485934830625,0.42,0.218,3.91341853953701e-36,"11","CUL1"
1.38520450830438e-40,1.17858586926864,0.341,0.154,4.1991089464739e-36,"11","ENHO"
1.50416109643312e-40,0.55643923083569,0.63,0.389,4.55971394772735e-36,"11","AAMP"
1.58615478603166e-40,0.92221089184973,0.439,0.225,4.80826961837636e-36,"11","CBX6"
1.60195482294713e-40,1.80579506959753,0.375,0.193,4.85616585028192e-36,"11","REST"
1.60552204026302e-40,1.26452092690266,0.414,0.217,4.86697951285332e-36,"11","ASAP1"
1.64492231935689e-40,0.904745599176146,0.481,0.266,4.98641751889848e-36,"11","EPC1"
2.17715704951189e-40,0.873355689622089,0.455,0.243,6.59983387989034e-36,"11","ARMC1"
2.5317017799414e-40,1.38236609855591,0.298,0.127,7.67460077571437e-36,"11","LPIN1"
2.84572158136455e-40,0.45951791743782,0.303,0.122,8.62652040174849e-36,"11","AEBP1"
2.88530219461545e-40,0.374280663711811,0.719,0.463,8.74650507275727e-36,"11","DCTN3"
3.07567617725889e-40,0.253451621400918,0.98,0.803,9.3236047637426e-36,"11","CHCHD2"
3.25080539251862e-40,0.548232199440706,0.641,0.406,9.85449146688095e-36,"11","BTG2"
3.59544050168976e-40,0.537225127741522,0.816,0.493,1.08992183368224e-35,"11","PTMS"
4.45335522318921e-40,1.20245642203388,0.267,0.105,1.34999010235758e-35,"11","ATL1"
7.11004939452025e-40,1.6088050455325,0.261,0.104,2.15534037345487e-35,"11","KDM4A"
7.74160153269213e-40,1.46123605971624,0.256,0.102,2.34678908862029e-35,"11","FAM184B"
8.49529893879296e-40,0.711468087475082,0.558,0.327,2.5752649203057e-35,"11","PPP1R12A"
9.31935579283565e-40,1.32558211139294,0.378,0.188,2.8250695150402e-35,"11","NCKAP1"
1.01878115197781e-39,0.341367354149828,0.772,0.497,3.08833318410552e-35,"11","STRAP"
1.04995779501422e-39,1.260695268979,0.33,0.15,3.18284205980611e-35,"11","RFC4"
1.17930497824353e-39,1.41012007716501,0.255,0.099,3.57494511104744e-35,"11","ZNF793"
1.39556361648227e-39,0.88833977307986,0.47,0.258,4.23051154700435e-35,"11","MED19"
1.41330162153929e-39,0.684597272982741,0.589,0.347,4.28428253553422e-35,"11","LSM14A"
1.41685433896137e-39,0.957397942900688,0.4,0.2,4.29505224312748e-35,"11","TBCC"
1.46795547373897e-39,0.915790491751247,0.416,0.216,4.44996022309232e-35,"11","FLAD1"
1.5150396906666e-39,0.912418970380034,0.441,0.232,4.59269131828672e-35,"11","MSRA"
1.84683326447385e-39,0.834801884886539,0.511,0.293,5.59849035792603e-35,"11","MRPL42"
1.88160033326138e-39,1.3987585399853,0.339,0.159,5.70388325024856e-35,"11","GRIA3"
1.9051015793345e-39,1.01901815996374,0.489,0.279,5.77512492759461e-35,"11","GPATCH8"
2.10110121504133e-39,0.420648437653778,0.845,0.571,6.36927822327629e-35,"11","FUS"
2.30447552288819e-39,1.03787201453255,0.277,0.11,6.98578710008325e-35,"11","NUDT11"
2.35827899659417e-39,0.797452178603465,0.567,0.337,7.14888695027556e-35,"11","RAD21"
2.54208505842996e-39,1.15129806822911,0.267,0.105,7.70607664612458e-35,"11","ANKMY2"
2.91668652535226e-39,0.326285079434621,0.766,0.478,8.84164353295283e-35,"11","EIF5A"
3.19254539951524e-39,1.28605600111198,0.32,0.144,9.6778821240905e-35,"11","ZNF493"
3.3309377904109e-39,0.465196734260005,0.691,0.414,1.00974048178516e-34,"11","FAM127A"
3.44185575236348e-39,0.944600431529939,0.472,0.265,1.04336415277147e-34,"11","ATP2A2"
3.44337329201631e-39,0.804615986184027,0.705,0.453,1.04382417974182e-34,"11","TUBB4B"
3.83784267179131e-39,1.9970435853507,0.262,0.109,1.16340362752682e-34,"11","TANC1"
4.72833748885674e-39,0.810766478629622,0.519,0.301,1.43334822637203e-34,"11","TMEM106B"
4.8226005852691e-39,0.823575444140156,0.409,0.205,1.46192314141847e-34,"11","TRIM2"
4.91803719917241e-39,0.312763173986076,0.938,0.776,1.49085379655712e-34,"11","SLC25A6"
5.33110282332102e-39,0.57560098589923,0.464,0.241,1.61607050986153e-34,"11","H1F0"
5.40769929555808e-39,1.26016202397049,0.35,0.167,1.63928996445548e-34,"11","ATXN7L3B"
5.63267855050514e-39,1.4794736151031,0.275,0.115,1.70749017580013e-34,"11","UNG"
6.61400512940604e-39,1.15950093100861,0.283,0.118,2.00496951492815e-34,"11","FOXN2"
7.42082935151939e-39,0.969516967986545,0.439,0.236,2.24955020961959e-34,"11","ING4"
8.07837113179189e-39,1.84520159768063,0.25,0.099,2.44887742489139e-34,"11","UBQLN4"
8.49410921621471e-39,0.804485435741585,0.452,0.247,2.57490426780333e-34,"11","PRPSAP2"
9.01131538202066e-39,1.23045720121257,0.397,0.206,2.73169014490574e-34,"11","PDCD7"
1.01843389591283e-38,1.01396935321628,0.436,0.239,3.08728051207017e-34,"11","SNRPA"
1.11209414831224e-38,1.06062150387512,0.37,0.182,3.37120220119374e-34,"11","COPS7B"
1.36623617875565e-38,0.831514769405035,0.436,0.231,4.14160835227988e-34,"11","MRPL44"
1.71332652798621e-38,1.57415594270491,0.308,0.139,5.19377803693741e-34,"11","CLASRP"
1.77484892215268e-38,0.763851090426678,0.505,0.291,5.38027702261363e-34,"11","TIMM50"
1.99382298490069e-38,0.698035386319884,0.552,0.336,6.04407499642797e-34,"11","CORO1C"
2.27395430684346e-38,0.255440101269093,0.669,0.425,6.89326508576527e-34,"11","AP1S1"
2.48663341072569e-38,0.508281349572357,0.994,0.784,7.53798052127385e-34,"11","RPS2"
2.94063131184702e-38,0.86449718686729,0.489,0.277,8.91422975873306e-34,"11","SPSB3"
2.98746343917584e-38,0.744986765639539,0.642,0.41,9.05619666951765e-34,"11","MRPS34"
2.99888239794268e-38,1.12195989143508,0.427,0.226,9.09081210112344e-34,"11","FAM89B"
3.45876826369339e-38,1.04030530843922,0.391,0.196,1.04849101145602e-33,"11","RSBN1"
3.62218234383488e-38,1.10545150215338,0.525,0.318,1.09802835571011e-33,"11","EZR"
4.38844290380779e-38,1.02664094096777,0.316,0.139,1.33031258186029e-33,"11","ANXA2R"
4.58206749935171e-38,0.544294257940366,0.786,0.491,1.38900794175348e-33,"11","C1QBP"
5.6326428341393e-38,1.10131566720264,0.366,0.18,1.70747934874099e-33,"11","TMEM237"
6.61781089234868e-38,0.853894708034654,0.527,0.292,2.00612319390658e-33,"11","VGLL4"
7.68347788597036e-38,0.735762593785328,0.539,0.304,2.32916948635306e-33,"11","NARF"
7.89529847115265e-38,0.90680729225204,0.414,0.219,2.39338077854522e-33,"11","NUP62"
7.93413068929026e-38,0.632083044393133,0.506,0.293,2.40515237715145e-33,"11","YIPF6"
8.46799283965258e-38,0.262497418900851,0.708,0.45,2.56698734941228e-33,"11","MAGED2"
8.52598681796287e-38,0.685474120597903,0.547,0.328,2.58456764399726e-33,"11","MRPS5"
8.69823565446894e-38,0.652755584773216,0.33,0.139,2.63678315629572e-33,"11","MIR4458HG"
8.78438864414104e-38,0.833017081490753,0.625,0.415,2.66289957358492e-33,"11","ANP32B"
1.07403228039838e-37,0.36174511966591,0.645,0.388,3.25582145479966e-33,"11","POLD2"
1.14470328710334e-37,0.646153753724455,0.537,0.31,3.47005354452506e-33,"11","NAE1"
1.20086037086654e-37,0.957064571638648,0.364,0.175,3.64028812824482e-33,"11","HMBOX1"
1.20880346259455e-37,0.597968773460141,0.542,0.332,3.66436681650913e-33,"11","PPHLN1"
1.2142653896977e-37,1.42085730061028,0.261,0.106,3.68092410232962e-33,"11","CYFIP2"
1.26743044633788e-37,0.79561710548216,0.455,0.254,3.84208865502864e-33,"11","ASNSD1"
1.80866917830797e-37,0.806359118451098,0.517,0.303,5.48279974712278e-33,"11","ELOVL5"
1.84476319026667e-37,0.623162649777851,0.642,0.39,5.59221513497438e-33,"11","EI24"
1.96018374484308e-37,0.883224036262006,0.403,0.208,5.94210100411733e-33,"11","HTRA2"
2.53875547746552e-37,0.529225813621669,0.556,0.296,7.69598335438898e-33,"11","MSI2"
2.59166713793642e-37,0.878415974239754,0.397,0.208,7.85637976194046e-33,"11","GPN1"
2.62177988954267e-37,0.380718164057697,0.669,0.43,7.94766355715963e-33,"11","PDIA4"
2.72637114593424e-37,0.397335457336796,0.958,0.825,8.26472149178507e-33,"11","RPL37"
2.83438715228802e-37,0.856170955792091,0.416,0.224,8.59216121344589e-33,"11","FTSJ2"
2.87850547432276e-37,0.815613746473317,0.331,0.154,8.72590149486202e-33,"11","BCS1L"
3.4760011392914e-37,1.52871484346462,0.278,0.12,1.0537149853648e-32,"11","CCDC93"
3.81963957740091e-37,0.455366376785386,0.845,0.597,1.15788554149331e-32,"11","PCBP2"
4.25556626921299e-37,1.00236448826098,0.406,0.209,1.29003235884923e-32,"11","RP11-553L6.5"
4.75925131354783e-37,1.05336242887329,0.358,0.176,1.44271944318889e-32,"11","CENPT"
5.01122619358766e-37,0.931405848598897,0.495,0.281,1.51910310832416e-32,"11","SEPT11"
5.3874357700615e-37,1.41208286395267,0.327,0.155,1.63314727933644e-32,"11","NCOA1"
6.55114455136842e-37,1.45175721401354,0.32,0.149,1.98591395930182e-32,"11","GATAD2B"
7.97960263489968e-37,1.17255607226304,0.308,0.139,2.41893674274349e-32,"11","CCAR2"
8.05687773078148e-37,1.12864682959952,0.377,0.194,2.4423619153091e-32,"11","GATAD1"
8.06969132755607e-37,1.68102659103448,0.262,0.11,2.44624622903535e-32,"11","NOM1"
1.03046327579492e-36,1.19892830773756,0.355,0.175,3.12374637424473e-32,"11","RRM1"
1.03322286626167e-36,0.609164162339092,0.491,0.27,3.13211179678561e-32,"11","CXADR"
1.07577905226279e-36,0.926495746648701,0.359,0.177,3.26111661902943e-32,"11","RBM4B"
1.14226627172997e-36,1.20524465099584,0.339,0.165,3.46266597612222e-32,"11","RCC2"
1.20909251458615e-36,1.26684057673789,0.292,0.128,3.66524304871647e-32,"11","HYI"
1.22985121792302e-36,1.26680303398121,0.359,0.184,3.72817098201183e-32,"11","GPANK1"
1.28298992588313e-36,0.629438263900346,0.48,0.262,3.88925566132213e-32,"11","GABARAPL1"
1.42950086556671e-36,1.52541788466276,0.258,0.107,4.33338892387892e-32,"11","ZBTB17"
1.66771330575023e-36,1.53148950833023,0.306,0.143,5.05550611505124e-32,"11","PPP6R2"
1.69050095199485e-36,0.548550466385878,0.57,0.315,5.1245845858772e-32,"11","PPP1R14B"
2.19153295218079e-36,0.947649311606636,0.533,0.32,6.64341299124086e-32,"11","ELAVL1"
2.34988752770759e-36,0.411367897600143,0.748,0.489,7.12344905149278e-32,"11","SRSF11"
2.41576690569741e-36,1.16063157267328,0.42,0.23,7.32315579793113e-32,"11","RABL6"
2.53075954824124e-36,1.32322112730254,0.352,0.173,7.67174449453849e-32,"11","LPCAT1"
3.42219830038077e-36,1.17111503385601,0.331,0.157,1.03740519277743e-31,"11","CWF19L2"
3.71881678758284e-36,0.850806372329004,0.35,0.155,1.12732212098786e-31,"11","MARCH1"
3.92083848188669e-36,0.810375361793129,0.523,0.303,1.18856297739913e-31,"11","TOMM40"
4.92414268884309e-36,1.19594918047822,0.266,0.109,1.49270461469589e-31,"11","ABHD17B"
8.13075820536735e-36,0.724979168960849,0.388,0.19,2.46475804237506e-31,"11","CBWD1"
8.2855360989316e-36,0.707422520473976,0.527,0.315,2.51167741303013e-31,"11","NRBP1"
9.08213800956832e-36,0.556420302690098,0.625,0.403,2.75315931622054e-31,"11","HADHA"
9.7584950575153e-36,0.752851600830916,0.505,0.292,2.95819019173519e-31,"11","FKBP4"
9.88685155762879e-36,0.408008947061644,0.673,0.44,2.99710018117959e-31,"11","ORMDL1"
1.52849462931766e-35,0.589384134495313,0.498,0.273,4.63347861931356e-31,"11","ELAVL3"
1.75583410506731e-35,0.294899815556938,0.967,0.831,5.32263550610103e-31,"11","RPSA"
1.8796089513715e-35,0.402132957213237,0.775,0.531,5.69784657518756e-31,"11","CALM3"
1.96344440821764e-35,1.1096078519691,0.356,0.177,5.95198537907096e-31,"11","MTMR9"
2.05997706581632e-35,1.03132526120953,0.348,0.171,6.24461447731558e-31,"11","ZNF430"
2.19112797356666e-35,0.740728217477526,0.552,0.325,6.64218533906998e-31,"11","TTC19"
2.28242743964177e-35,0.511863733754488,0.714,0.463,6.91895054053006e-31,"11","SSU72"
2.84561035147934e-35,0.531603280256326,0.506,0.292,8.62618321947449e-31,"11","C4orf27"
3.00722496807402e-35,0.904441240510762,0.397,0.21,9.11610176821957e-31,"11","NNT-AS1"
3.0379860823011e-35,1.10770005965384,0.348,0.169,9.20935100988756e-31,"11","ANKRD36"
3.1912929765194e-35,0.666473893436578,0.489,0.287,9.67408552902091e-31,"11","C1D"
3.39364545702592e-35,0.517082794893194,0.536,0.315,1.02874968384284e-30,"11","BOLA3"
3.53206613303131e-35,0.490919582161458,0.744,0.467,1.07071052756711e-30,"11","C4orf48"
3.59540088327474e-35,1.15821611771746,0.27,0.116,1.08990982375591e-30,"11","SERTAD2"
3.64123279364331e-35,0.805401507980632,0.562,0.362,1.10380330906503e-30,"11","JUND"
3.67007937217571e-35,1.19462771492118,0.305,0.14,1.11254786088135e-30,"11","CEP68"
3.96112099539481e-35,1.28342725311058,0.37,0.194,1.20077421854398e-30,"11","UBE2Q2"
3.98040133359735e-35,1.10207829482257,0.405,0.221,1.2066188602667e-30,"11","PUM1"
4.20245369589661e-35,1.58172546068699,0.303,0.142,1.2739318133741e-30,"11","MCM5"
4.25028486571927e-35,0.864181493745849,0.516,0.307,1.28843135419414e-30,"11","GOLIM4"
4.4927854546845e-35,1.58223397903119,0.273,0.122,1.36194298273306e-30,"11","STRN4"
4.60548159923404e-35,1.07322705402893,0.317,0.149,1.39610569199181e-30,"11","DGCR2"
7.00730953608342e-35,1.50703818665293,0.312,0.147,2.12419581276833e-30,"11","GPT2"
7.34337235171061e-35,1.13195028178167,0.388,0.208,2.22606989469756e-30,"11","GALNT11"
7.38312658107744e-35,0.656173193519376,0.516,0.3,2.23812099178782e-30,"11","GPS1"
8.01600331243351e-35,0.260417889782497,0.8,0.559,2.42997124413109e-30,"11","RAB1A"
8.30999573568789e-35,0.61761554569265,0.558,0.336,2.51909210731643e-30,"11","WHSC1L1"
8.7663253848628e-35,1.53363861618016,0.28,0.126,2.65742387716731e-30,"11","DCLRE1C"
9.01782739289118e-35,1.00733415113472,0.448,0.257,2.73366419588103e-30,"11","ORAI2"
9.25364248596386e-35,1.30086989924051,0.408,0.229,2.80514918319509e-30,"11","CD82"
1.04247601192654e-34,0.637075530602107,0.597,0.37,3.16016178255412e-30,"11","TPR"
1.07364861395522e-34,0.911136623438042,0.397,0.205,3.25465840834386e-30,"11","CHN1"
1.12315614525388e-34,0.939389027840995,0.342,0.169,3.4047355387226e-30,"11","RAD1"
1.23156256414494e-34,1.61848405496292,0.261,0.112,3.73335875694896e-30,"11","ZNF827"
1.23198089241832e-34,0.601713780550416,0.605,0.387,3.73462687727689e-30,"11","ANKRD12"
1.40761850016486e-34,1.39449138452139,0.259,0.113,4.26705472139976e-30,"11","ARNT2"
1.65761670272695e-34,0.757605497877899,0.52,0.318,5.02489927264649e-30,"11","SUMF2"
1.85773598456622e-34,1.27171487621127,0.372,0.196,5.63154086361403e-30,"11","MGRN1"
2.072695075302e-34,1.6137169966311,0.295,0.138,6.28316785127047e-30,"11","WBSCR16"
2.13626572409201e-34,0.292883943031809,0.973,0.875,6.47587591601251e-30,"11","RPL6"
2.24522609514159e-34,0.482902322296607,0.806,0.511,6.8061783848122e-30,"11","SCAND1"
2.64866315559212e-34,0.981297863939716,0.42,0.228,8.02915748986194e-30,"11","CPEB4"
2.72434664833647e-34,0.825053369419828,0.353,0.176,8.25858442976716e-30,"11","APBB1"
2.72501841270559e-34,1.55226034695855,0.27,0.119,8.26062081627572e-30,"11","FBXW7"
2.93829435791556e-34,1.23683160219111,0.259,0.11,8.90714551658523e-30,"11","METTL17"
2.98548370174646e-34,1.28847991395916,0.277,0.119,9.05019529347423e-30,"11","KIAA0101"
3.05101551798102e-34,0.888757423607557,0.355,0.176,9.24884844120767e-30,"11","CLIP3"
3.09555107698383e-34,1.14228568126707,0.281,0.119,9.3838535347688e-30,"11","RGMB"
3.15346728346695e-34,0.951813963715513,0.394,0.211,9.55942072310172e-30,"11","DPF2"
4.08010630979469e-34,0.998608135160264,0.42,0.233,1.23684342675116e-29,"11","SECISBP2"
4.70034744647153e-34,1.21606231352653,0.386,0.21,1.42486332492338e-29,"11","CD276"
4.91053222823093e-34,0.869138357092216,0.481,0.284,1.48857873966592e-29,"11","VPS4A"
4.97254499044116e-34,0.838444773362695,0.334,0.162,1.50737728840233e-29,"11","SLC18B1"
5.20425609254755e-34,1.30392023535936,0.32,0.154,1.57761819189486e-29,"11","ZBTB1"
6.38611980831958e-34,1.0362896107163,0.375,0.195,1.935888358694e-29,"11","SCAMP1"
6.69995998050006e-34,1.28971119032146,0.327,0.162,2.03102586848879e-29,"11","ANKS3"
7.64028664756618e-34,1.13076488454849,0.373,0.197,2.31607649434321e-29,"11","ANKIB1"
7.7639096067747e-34,0.713855245732417,0.598,0.357,2.35355155819768e-29,"11","TOP1"
8.03981606023093e-34,0.676159950925268,0.42,0.232,2.4371898404984e-29,"11","DMAP1"
8.14049400805846e-34,1.26539810741882,0.333,0.163,2.46770935360284e-29,"11","FBXL3"
8.24862547896599e-34,0.888032352548352,0.439,0.248,2.50048832769375e-29,"11","ARL8A"
9.10011810389151e-34,1.02748091255896,0.38,0.207,2.75860980201367e-29,"11","RRP15"
1.2196815504375e-33,0.562412106120684,0.552,0.343,3.69734265199623e-29,"11","KARS"
1.6871379239475e-33,0.383711804990451,0.809,0.532,5.11438990265446e-29,"11","MZT2B"
1.69737076574877e-33,0.290044241947317,0.733,0.487,5.14540973929082e-29,"11","PSMA4"
1.75674873533592e-33,0.970210568746089,0.388,0.212,5.3254081162973e-29,"11","ATP5SL"
1.80739184393159e-33,1.25108327015359,0.311,0.147,5.47892763569423e-29,"11","CTNNAL1"
1.90418141635856e-33,0.467149502513964,0.583,0.337,5.77233554554933e-29,"11","ARL4C"
2.12629941565786e-33,1.35519629442741,0.272,0.12,6.44566404862524e-29,"11","AP5Z1"
2.1819479446135e-33,1.23867247669085,0.295,0.137,6.61435699930136e-29,"11","KANSL2"
2.19673164791553e-33,0.399087864260558,0.48,0.269,6.65917231749115e-29,"11","EPB41L4A-AS1"
2.52102578710536e-33,0.457056786263657,0.667,0.441,7.6422375710312e-29,"11","APH1A"
2.6189770365433e-33,1.21290594236921,0.362,0.191,7.93916698857737e-29,"11","SUZ12"
2.65927561636995e-33,0.91688267781984,0.355,0.184,8.06132810346386e-29,"11","MNAT1"
3.20298767202265e-33,0.62759140680132,0.422,0.231,9.70953682896947e-29,"11","UPF3B"
3.58579867937211e-33,1.19112147668557,0.312,0.15,1.08699901166486e-28,"11","BRD8"
4.04812290732073e-33,0.859218252628022,0.405,0.223,1.22714797812521e-28,"11","TBRG4"
4.35143489369058e-33,1.20159037616242,0.339,0.171,1.31909397367336e-28,"11","CDC42BPA"
5.01530031409859e-33,0.930315088978813,0.469,0.277,1.52033813721585e-28,"11","YTHDC1"
5.14130396355371e-33,1.0191333297817,0.342,0.173,1.55853488351167e-28,"11","METTL21A"
5.95702710006539e-33,0.7099480300317,0.525,0.312,1.80581319511382e-28,"11","AP2B1"
6.43397616892247e-33,1.38674963529301,0.312,0.153,1.95039553584716e-28,"11","VHL"
7.64595732051985e-33,1.46511795501296,0.286,0.132,2.31779550214239e-28,"11","NLGN1"
8.1152498562811e-33,0.402857439661075,0.83,0.563,2.46005684143305e-28,"11","U2AF1"
8.32870558150437e-33,0.5583414078484,0.681,0.452,2.52476380997723e-28,"11","RAB10"
8.96403749206561e-33,1.18796075343419,0.25,0.106,2.71735832534477e-28,"11","RNF219"
1.22753507680061e-32,0.632111139309791,0.498,0.293,3.72114983181336e-28,"11","CADM1"
1.2880579707249e-32,0.96874096474413,0.362,0.188,3.90461893245545e-28,"11","ELP2"
1.48804350939684e-32,0.9421037690967,0.388,0.195,4.51085509438558e-28,"11","RGMA"
1.52856450647869e-32,1.41257519200578,0.373,0.202,4.63369044493949e-28,"11","SMC4"
1.62964247539754e-32,0.276536757074275,0.858,0.624,4.9400981999201e-28,"11","SRSF5"
1.67868783768752e-32,0.812717991556847,0.392,0.211,5.08877431116593e-28,"11","ACOT7"
1.80804585374133e-32,1.01342847505988,0.267,0.117,5.48091020103147e-28,"11","CARKD"
1.81568853752852e-32,0.315796066198837,0.355,0.161,5.50407823266396e-28,"11","PHYHIPL"
1.86287221091996e-32,0.628763226894796,0.425,0.226,5.64711082018276e-28,"11","TPST1"
2.09920295150262e-32,1.58705924734146,0.264,0.119,6.36352382718505e-28,"11","ZNF12"
2.10522019531872e-32,1.12267882707577,0.369,0.199,6.38176450008917e-28,"11","PREB"
2.1562371778268e-32,1.30680802270645,0.291,0.135,6.53641738086416e-28,"11","ZNF439"
2.27910451394286e-32,0.801314398303044,0.384,0.202,6.90887742356638e-28,"11","CCDC28B"
2.598356711144e-32,0.534331766292688,0.428,0.238,7.87665853416193e-28,"11","TOX4"
3.19766961638511e-32,0.777409336584616,0.427,0.241,9.69341567510981e-28,"11","DYNC1LI1"
3.49792131921303e-32,0.609428647479413,0.57,0.363,1.06035986870624e-27,"11","PLEKHB2"
3.5320746241307e-32,1.34345804671636,0.283,0.13,1.07071310155898e-27,"11","KIAA2026"
3.70117381814014e-32,0.654943365491814,0.602,0.393,1.121973831231e-27,"11","MAF1"
3.76094826415385e-32,1.09006918402052,0.411,0.235,1.1400938567956e-27,"11","FNBP4"
3.82399161269043e-32,0.254788108474219,0.877,0.609,1.15920481747098e-27,"11","SRP9"
4.64913334027898e-32,0.318396738236031,0.72,0.477,1.40933828077217e-27,"11","PSMC3"
4.77306815143746e-32,1.02616086271442,0.256,0.108,1.44690787942675e-27,"11","EPS8"
4.91753365324512e-32,0.477350820540933,0.644,0.414,1.49070115164473e-27,"11","PSMD2"
5.09380062042041e-32,0.492528566367812,0.55,0.338,1.54413472007424e-27,"11","RALA"
5.25171102561736e-32,0.683468271412127,0.603,0.388,1.59200368030565e-27,"11","IDH2"
5.44582592852397e-32,1.01790299623091,0.406,0.227,1.65084767197276e-27,"11","FUBP3"
5.67034016907025e-32,0.861778204558452,0.47,0.275,1.71890691885195e-27,"11","PRKDC"
5.72476545789096e-32,0.807236011371272,0.539,0.338,1.73540540090507e-27,"11","CKS2"
6.4921918541264e-32,1.0791954492052,0.384,0.212,1.96804303865988e-27,"11","PTPN12"
7.50296543701493e-32,0.590483289719535,0.569,0.338,2.27444894257671e-27,"11","SRM"
7.92206133784036e-32,1.5153780158092,0.316,0.157,2.40149367395293e-27,"11","NETO2"
8.66320013529308e-32,1.36188928748706,0.295,0.143,2.62616248901274e-27,"11","QRICH1"
9.54827831115307e-32,0.9974575443549,0.327,0.161,2.89446508724294e-27,"11","CHERP"
9.79790274079515e-32,0.388352533914841,0.7,0.466,2.97013623684464e-27,"11","SRRM1"
9.80911557325648e-32,0.623954310728299,0.455,0.264,2.97353529487697e-27,"11","AASDHPPT"
1.15068548828323e-31,1.12486306473104,0.339,0.174,3.48818798918178e-27,"11","UCK1"
1.25204440356351e-31,0.268505895758759,0.87,0.586,3.79544740496242e-27,"11","RBM39"
1.35572139116252e-31,1.25061224434938,0.359,0.193,4.10973382517007e-27,"11","TCERG1"
1.40711906664601e-31,1.06222241119406,0.312,0.153,4.2655407386307e-27,"11","TRMT61B"
1.45043777572549e-31,1.09844706738259,0.322,0.163,4.39685707333426e-27,"11","ANAPC7"
1.54969865660463e-31,1.17659589837597,0.28,0.125,4.69775650763127e-27,"11","C11orf96"
1.75484826486273e-31,0.793437292074533,0.486,0.293,5.31964703010489e-27,"11","SGTA"
1.7570950912785e-31,0.916006921978227,0.458,0.272,5.32645805970164e-27,"11","TMEM183A"
2.23793811514543e-31,0.672451395739184,0.423,0.241,6.78408560225185e-27,"11","CIAPIN1"
2.3197632726552e-31,0.632898721038384,0.422,0.236,7.03213038472697e-27,"11","NUB1"
2.70003511366483e-31,0.553109379687577,0.559,0.36,8.18488644356358e-27,"11","ADH5"
2.80789847124411e-31,0.316836161437211,0.283,0.118,8.5118634257294e-27,"11","SNAP25"
3.1268412465223e-31,0.692128394887291,0.503,0.315,9.47870655470769e-27,"11","FASTK"
3.52308247990544e-31,1.59097441928183,0.306,0.155,1.06798722295853e-26,"11","SRD5A3"
3.66983128334368e-31,0.733935490477126,0.539,0.337,1.1124726552328e-26,"11","AKIRIN1"
4.13978787806198e-31,0.787948832199951,0.423,0.247,1.25493529735571e-26,"11","KIAA1191"
4.17188388169887e-31,1.23746845826446,0.317,0.158,1.2646648798982e-26,"11","CTCF"
4.55114660734086e-31,0.789414761278993,0.494,0.302,1.37963458254931e-26,"11","BAG6"
5.04745390201627e-31,1.02208277662072,0.344,0.178,1.53008517585721e-26,"11","SLC35B4"
6.11309947467719e-31,0.557775352323615,0.531,0.329,1.85312497475364e-26,"11","DDX1"
6.15872000927523e-31,0.87082645922986,0.489,0.302,1.86695438361169e-26,"11","PTBP1"
6.6119256252782e-31,0.846193140858793,0.428,0.243,2.00433913404683e-26,"11","RGS12"
7.18686180764225e-31,0.471681148641507,0.595,0.352,2.17862528836867e-26,"11","DTD1"
