"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"2","6","EFNA3","EFNA3","EPHA3","EPHA3",0.945205479452055,0.116071428571429,-0.0134659418041433,2.07295004275206,1.02974205047396,1020
"6","6","COL2A1","COL2A1","SDC1","SDC1",0.383561643835616,0.808219178082192,1.61385631377849,0.444964529095996,1.02941042143724,1021
"1","6","IGF2","IGF2","IGF2R","IGF2R",0.917808219178082,0.915254237288136,1.95482786962507,0.0956786832720623,1.02525327644857,1035
"5","6","VCAM1","VCAM1","ITGAD_ITGB2","ITGB2",0.438356164383562,0.946666666666667,2.09107738078012,-0.0408510882263953,1.02511314627686,1036
"5","6","C3","C3","GRM7","GRM7",0.904109589041096,1,2.08480732526936,-0.0347578372362619,1.02502474401655,1037
"2","6","SORBS1","SORBS1","ITGB5","ITGB5",0.917808219178082,0.955357142857143,0.790924625865184,1.25133867259467,1.02113164922993,1054
"0","6","EFNB2","EFNB2","EPHA3","EPHA3",0.945205479452055,0.344186046511628,-0.0341845276258436,2.07295004275206,1.01938275756311,1059
"5","6","C3","C3","MTNR1A","MTNR1A",0.945205479452055,1,2.08480732526936,-0.0478148035533009,1.01849626085803,1063
"7","6","PDGFA","PDGFA","PDGFRA","PDGFRA",0.986301369863014,1,-0.530032959264195,2.56177453514948,1.01587078794264,1079
"1","6","IGF2","IGF2","ITGAV_ITGB3","ITGAV",0.931506849315068,0.915254237288136,1.95482786962507,0.075235521043255,1.01503169533416,1081
"7","6","SEMA3A","SEMA3A","NRP1_PLXNA1","NRP1",0.602739726027397,1,2.26166881376377,-0.233162283702622,1.01425326503057,1087
"7","6","B2M","B2M","KLRC2","KLRC2",0.876712328767123,1,-0.153079927678178,2.18059534615158,1.0137577092367,1090
"5","6","EFNA5","EFNA5","EPHA3","EPHA3",0.945205479452055,0.8,-0.0479926180090504,2.07295004275206,1.01247871237151,1094
"0","6","EFNA2","EFNA2","EPHA3","EPHA3",0.945205479452055,0.530232558139535,-0.0497758715966949,2.07295004275206,1.01158708557768,1097
"3","6","COL1A2","COL1A2","ITGA10_ITGB1","ITGB1",0.931506849315068,0.988888888888889,1.52112378140564,0.500488028094743,1.01080590475019,1103
"5","6","FN1","FN1","ITGA9","ITGA9",0.684931506849315,1,1.73605843858543,0.285340958990356,1.01069969878789,1104
"4","6","HRG","HRG","ERBB3","ERBB3",0.958904109589041,0.943181818181818,0.370764698086648,1.64790600596743,1.00933535202704,1109
"8","6","EFNA2","EFNA2","EPHA3","EPHA3",0.945205479452055,0.6,-0.0552655492472928,2.07295004275206,1.00884224675239,1112
"4","6","TGFA","TGFA","ERBB3","ERBB3",0.958904109589041,0.443181818181818,0.367742195936646,1.64790600596743,1.00782410095204,1117
"1","6","GPC3","GPC3","UNC5C","UNC5C",0.849315068493151,0.796610169491525,1.06172126283596,0.953282774611186,1.00750201872357,1118
"5","6","TNC","TNC","SDC1","SDC1",0.383561643835616,1,1.56814031135561,0.444964529095996,1.0065524202258,1123
"6","6","EFNA4","EFNA4","EPHA3","EPHA3",0.945205479452055,0.10958904109589,-0.0622045768969419,2.07295004275206,1.00537273292756,1131
"7","6","LAMC1","LAMC1","ITGA3_ITGB1","ITGA3",0.917808219178082,0.984615384615385,1.84328209519535,0.1666286594118,1.00495537730358,1133
"4","6","VWF","VWF","ITGA4","ITGA4",0.794520547945205,0.704545454545455,0.62777038299663,1.38023045257384,1.00400041778523,1137
"3","6","AGT","AGT","LRP2","LRP2",0.917808219178082,1,1.81201973694353,0.194722202241957,1.00337096959274,1140
"7","6","SEMA3A","SEMA3A","NRP1_PLXNA4","NRP1",0.876712328767123,1,2.26166881376377,-0.257286392597882,1.00219121058294,1145
"5","6","C3","C3","CR1","CR1",0.89041095890411,1,2.08480732526936,-0.0814594987360663,1.00167391326665,1148
"5","6","C3","C3","C3AR1","C3AR1",0.219178082191781,1,2.08480732526936,-0.0826795430226096,1.00106389112338,1151
"3","6","FABP5","FABP5","RXRA","RXRA",0.726027397260274,0.988888888888889,1.98545356513394,0.0118028480602483,0.998628206597097,1162
"5","6","C3","C3","ITGAX","ITGAX",0.89041095890411,1,2.08480732526936,-0.100866925885049,0.991970199692156,1187
"7","6","CKLF","CKLF","LRP6","LRP6",0.89041095890411,0.984615384615385,1.33184865741674,0.649370578051665,0.990609617734201,1195
"2","6","L1CAM","L1CAM","ERBB3","ERBB3",0.958904109589041,0.455357142857143,0.331162551500241,1.64790600596743,0.989534278733834,1202
"4","6","TF","TF","LDLR","LDLR",0.931506849315068,1,1.19678856130305,0.781385570959528,0.989087066131291,1207
"2","6","EFNA1","EFNA1","EPHA3","EPHA3",0.945205479452055,0.366071428571429,-0.0983403478853569,2.07295004275206,0.987304847433354,1215
"3","6","EFNA2","EFNA2","EPHA3","EPHA3",0.945205479452055,0.566666666666667,-0.0995380576575861,2.07295004275206,0.986705992547239,1216
