"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0,112.201505297357,0.312282535651527,"SZRD1",0
"OK",0,87.5097459738139,0.243540856033983,"NECAP2",0
"OK",0,136.614203243568,0.380245870105551,"NBPF1",0
"OK",0,45.8893867917612,0.127621065056684,"RP11-108M9.4",0
"OK",0,66.5145955002256,0.185072542830551,"ATP13A2",0
"OK",0,98.7560257610338,0.274859473938017,"SDHB",0
"OK",0,110.385083519913,0.307026305680652,"PADI2",0
"OK",0,65.4742536409937,0.182178904233976,"RCC2",0
"OK",0,104.127072343741,0.28973607925982,"IGSF21",0
"OK",0,43.0040377183111,0.119581094136475,"ALDH4A1",0
"OK",0,60.6456017690308,0.168736304110714,"UBR4",0
"OK",0,68.0247731269639,0.189273629438696,"EMC1",0
"OK",0,91.9604310424596,0.25593085787155,"MRTO4",0
"OK",0,148.180386427384,0.412454103270186,"AKR7A2",0
"OK",0,83.5296088996485,0.232430727010171,"PQLC2",0
"OK",0,116.607926811721,0.324559185833338,"CAPZB",0
"OK",0,126.72057114154,0.35271411191968,"MINOS1",0
"OK",0,122.964452239343,0.342214713230283,"NBL1",0
"OK",0,59.1350657507925,0.164414235868437,"PLA2G2A",0
"OK",0,127.405020471099,0.354547103864065,"PLA2G5",0
"OK",0,194.258906308496,0.540743110822448,"CAMK2N1",0
"OK",0,65.2740929989458,0.181625022151327,"MUL1",0
"OK",0,61.007170511315,0.168286856059659,"CDA",0
"OK",0,88.4440052506831,0.246134451136323,"PINK1",0
"OK",0,111.347880025598,0.309917194361635,"DDOST",0
"OK",0,178.660747077483,0.497322511136564,"HP1BP3",0
"OK",0,77.4866750277103,0.215625441591069,"EIF4G3",0
"OK",0,64.7561293242616,0.180154479875507,"ECE1",0
"OK",0,107.98851418689,0.300547053548865,"USP48",0
"OK",0,148.362407064202,0.412967413375147,"CDC42",0
"OK",0,173.550782045119,0.483081872323069,"C1QA",0
"OK",0,185.204611054118,0.515520019609358,"C1QC",0
"OK",0,171.688121776997,0.477898126621898,"C1QB",0
"OK",0,44.7907685962169,0.124577842705263,"EPHB2",0
"OK",0,104.782342824141,0.2916204277239,"KDM1A",0
"OK",0,106.495250099062,0.296380477286924,"LUZP1",0
"OK",0,151.47807015423,0.421643384565582,"HNRNPR",0
"OK",0,121.691019607504,0.338623998866896,"ZNF436",0
"OK",0,39.361372060579,0.109368674640447,"TCEA3",0
"OK",0,48.5118537960842,0.134893153556356,"ASAP3",0
"OK",0,87.4055570146074,0.242726503670491,"E2F2",0
"OK",0,117.911339754053,0.328176756965286,"ID3",0
"OK",0,93.8875724443808,0.261197374090166,"RPL11",0
"OK",0,87.3124636758131,0.242978687929187,"TCEB3",0
"OK",0,133.056626424316,0.370352345970687,"PITHD1",0
"OK",0,88.0127559687332,0.244935710308103,"LYPLA2",0
"OK",0,86.4090196076734,0.240458746323762,"GALE",0
"OK",0,77.9331426270694,0.21687391784573,"HMGCL",0
"OK",0,124.009633432935,0.345121491100535,"FUCA1",0
"OK",0,77.9349774397433,0.216882826330715,"SRSF10",0
"OK",0,75.0762675072542,0.208852898164727,"NIPAL3",0
"OK",0,49.2904150067085,0.137064664168024,"RCAN3",0
"OK",0,132.383511796265,0.36848256306767,"SRRM1",0
"OK",0,143.233612536266,0.39868751989304,"CLIC4",0
"OK",0,94.5844255950283,0.262712252655911,"RUNX3",0
"OK",0,91.8166461455234,0.255540756058233,"SYF2",0
"OK",0,104.73886959401,0.291516685218695,"TMEM50A",0
"OK",0,79.5059373662331,0.221244589880353,"TMEM57",0
"OK",0,73.7165057775289,0.205030285908488,"LDLRAP1",0
"OK",0,98.506195549309,0.274082392922401,"MAN1C1",0
"OK",0,176.385777543507,0.490963063832271,"SEPN1",0
"OK",0,102.84051197768,0.286225696623011,"MTFR1L",0
"OK",0,58.0922403938378,0.161384548889182,"AUNIP",0
"OK",0,229.534694822683,0.638949800950464,"STMN1",0
"OK",0,139.598908034484,0.388564042457743,"ZNF593",0
"OK",0,123.758997894541,0.344458915721108,"SH3BGRL3",0
"OK",0,52.7946226829051,0.146875128418367,"UBXN11",0
"OK",0,115.802289334505,0.321936855376365,"CD52",0
"OK",0,43.4566480021094,0.120879828090538,"DHDDS",0
"OK",0,198.243881064931,0.551836700774678,"HMGN2",0
"OK",0,82.3897992647845,0.229182977089051,"RPS6KA1",0
"OK",0,90.8304770942236,0.252784127383526,"ARID1A",0
"OK",0,43.47535735783,0.120931213978312,"GPN2",0
"OK",0,129.001942566103,0.359065982264803,"NUDC",0
"OK",0,39.0006701437587,0.108432455345644,"SLC9A1",0
"OK",0,43.1640655264755,0.120056698340595,"WDTC1",0
"OK",0,93.4632370828001,0.26011822471865,"TMEM222",0
"OK",0,149.409537680118,0.415881324681096,"WASF2",0
"OK",0,49.0737938060621,0.136511476776019,"AHDC1",0
"OK",0,105.536718998851,0.293490651020118,"FGR",0
"OK",0,137.089185193119,0.381579186358175,"IFI6",0
"OK",0,47.8054800334334,0.132973752565389,"FAM76A",0
"OK",0,87.1830041934263,0.242639143394943,"STX12",0
"OK",0,101.976171700844,0.283811722415018,"PPP1R8",0
"OK",0,119.02004489748,0.331210708538928,"THEMIS2",0
"OK",0,78.0763169499783,0.217282137851524,"RPA2",0
"OK",0,43.8006785296072,0.121824717101357,"EYA3",0
"OK",0,134.142441373914,0.373121743559932,"PTAFR",0
"OK",0,109.791242532141,0.305583174551105,"DNAJC8",0
"OK",0,113.053231239886,0.314663186981075,"ATPIF1",0
"OK",0,55.60244622593,0.154677758910235,"SESN2",0
"OK",0,80.2278087157297,0.223261542213981,"PHACTR4",0
"OK",0,86.1771342289596,0.239785600681287,"RCC1",0
"OK",0,51.9250334834928,0.144467749162175,"TRNAU1AP",0
"OK",0,86.5307695630652,0.240774500996414,"SNHG12",0
"OK",0,78.011053075682,0.217100114513582,"TAF12",0
"OK",0,90.4622079465554,0.251596457691936,"RAB42",0
"OK",0,38.4592149582004,0.106959734181606,"GMEB1",0
"OK",0,146.973223423594,0.409101136809519,"YTHDF2",0
"OK",0,148.380267054344,0.413015301236055,"SRSF4",0
"OK",0,99.8234399480249,0.277803982557391,"MECR",0
"OK",0,234.185745848754,0.651863544892986,"LAPTM5",0
"OK",0,111.419378437395,0.310096290431642,"SDC3",0
"OK",0,93.2140364928055,0.259419148142803,"PUM1",0
"OK",0,86.5032874346937,0.240743860073028,"SNRNP40",0
"OK",0,113.880693793379,0.316966664116528,"ZCCHC17",0
"OK",0,64.5559879406895,0.179471538518857,"FABP3",0
"OK",0,164.801774457002,0.45867546649269,"SERINC2",0
"OK",0,61.8740865370083,0.169976375119603,"TINAGL1",0
"OK",0,92.2108420963762,0.256634439468731,"PEF1",0
"OK",0,102.991691332222,0.286564294860484,"COL16A1",0
"OK",0,212.283131833241,0.590902309895429,"SPOCD1",0
"OK",0,179.219310765831,0.49887771936349,"PTP4A2",0
"OK",0,194.104680196042,0.54031996754242,"KHDRBS1",0
"OK",0,43.476673212135,0.120936042480206,"TMEM39B",0
"OK",0,98.0988705756691,0.273018494839322,"KPNA6",0
"OK",0,104.208354621092,0.290004810638382,"TXLNA",0
"OK",0,116.671099792955,0.324722568944479,"CCDC28B",0
"OK",0,116.003050964593,0.322875386400571,"EIF3I",0
"OK",0,118.964443499311,0.331104511380755,"HDAC1",0
"OK",0,288.523745323103,0.803183753354885,"MARCKSL1",0
"OK",0,96.9884675269214,0.269932505731958,"BSDC1",0
"OK",0,44.5025784692111,0.123788211818319,"ZBTB8A",0
"OK",0,105.15977608741,0.292682625330263,"ZBTB8OS",0
"OK",0,118.410001963027,0.329578932594121,"RBBP4",0
"OK",0,90.5900284012891,0.252104125831675,"SYNC",0
"OK",0,84.5164256141661,0.235203755281497,"YARS",0
"OK",0,58.4202087934018,0.162532544182845,"S100PBP",0
"OK",0,44.1471812231716,0.122765072610501,"HPCA",0
"OK",0,173.297992549781,0.482368655899892,"TMEM54",0
"OK",0,94.3869003129674,0.26269474015076,"AK2",0
"OK",0,53.0069984269008,0.147452048582279,"ZNF362",0
"OK",0,95.4475854016539,0.265640824656206,"PHC2",0
"OK",0,106.269255202368,0.295770413326941,"SMIM12",0
"OK",0,41.4097150343449,0.114759456662432,"GJB3",0
"OK",0,39.7213189300234,0.110443243143122,"ZMYM1",0
"OK",0,189.500874487491,0.527501927873306,"SFPQ",0
"OK",0,93.7378668256959,0.260850630999858,"ZMYM4",0
"OK",0,67.6855455711791,0.188341663581661,"KIAA0319L",0
"OK",0,51.6448373466018,0.143661273277529,"NCDN",0
"OK",0,101.071287944797,0.281305129075526,"PSMB2",0
"OK",0,63.6105574344837,0.176984657272574,"C1orf216",0
"OK",0,139.621227393746,0.38847833679292,"CLSPN",0
"OK",0,39.1694183607134,0.108936515006428,"AGO1",0
"OK",0,83.5643386392979,0.232548682928203,"AGO3",0
"OK",0,108.861259696284,0.302983785427115,"ADPRHL2",0
"OK",0,110.217037728115,0.3067686260873,"TRAPPC3",0
"OK",0,145.280353249741,0.40438360582644,"MAP7D1",0
"OK",0,149.894095940194,0.417233045420926,"THRAP3",0
"OK",0,214.046740960866,0.595757762202309,"EVA1B",0
"OK",0,70.6281439535663,0.196515614338997,"STK40",0
"OK",0,120.182711422357,0.334513087134902,"LSM10",0
"OK",0,47.9133246774406,0.133262362459451,"OSCP1",0
"OK",0,126.393500088829,0.35180345169054,"MRPS15",0
"OK",0,107.32584994642,0.298501020169984,"CSF3R",0
"OK",0,40.2029052237552,0.111773098923025,"GRIK3",0
"OK",0,48.7619369708846,0.135588666838664,"LINC01137",0
"OK",0,53.7947046507408,0.149593824019434,"ZC3H12A",0
"OK",0,104.400700623735,0.290575955458611,"MEAF6",0
"OK",0,84.2599763848519,0.234465302597306,"DNALI1",0
"OK",0,69.3919323332121,0.193093767488301,"GNL2",0
"OK",0,69.5294051555949,0.193464612913305,"C1orf109",0
"OK",0,183.708287254209,0.511058708614529,"CDCA8",0
"OK",0,84.6899084795934,0.235675149473509,"YRDC",0
"OK",0,167.095265748059,0.465123210716713,"C1orf122",0
"OK",0,55.3529276972119,0.153991422551844,"MTF1",0
"OK",0,93.6660338344946,0.260681651960159,"SF3A3",0
"OK",0,98.4584770838919,0.273991979151317,"FHL3",0
"OK",0,89.8015446238321,0.249923584004825,"UTP11L",0
"OK",0,83.952122683397,0.233633778128199,"RRAGC",0
"OK",0,71.1092618991357,0.197830011760311,"MYCBP",0
"OK",0,142.451083938853,0.396508453280627,"AKIRIN1",0
"OK",0,138.563397148403,0.385654541904528,"NDUFS5",0
"OK",0,150.26321384365,0.41825575429938,"MACF1",0
"OK",0,110.812884556894,0.308417957112626,"PABPC4",0
"OK",0,84.1992820096515,0.234325433427376,"PPIE",0
"OK",0,67.2975185694308,0.187238403470922,"MFSD2A",0
"OK",0,129.153217294267,0.359489158223292,"CAP1",0
"OK",0,123.346944205633,0.343323842098799,"PPT1",0
"OK",0,46.2948962226781,0.128771422824651,"RLF",0
"OK",0,60.1099243921272,0.16724297145034,"RP1-39G22.7",0
"OK",0,70.4686286545229,0.196093303756302,"ZMPSTE24",0
"OK",0,49.4715533358763,0.137603559219377,"COL9A2",0
"OK",0,67.3637054589092,0.18743580344356,"SMAP2",0
"OK",0,51.7122503900336,0.143877064214009,"NFYC",0
"OK",0,67.4298534951307,0.187607711512992,"CTPS1",0
"OK",0,42.830193158999,0.119123107167326,"SCMH1",0
"OK",0,166.936456393552,0.464622390690912,"HIVEP3",0
"OK",0,67.7234646977359,0.188429751397231,"FOXJ3",0
"OK",0,57.8901634042296,0.161015692759514,"RIMKLA",0
"OK",0,75.769084587062,0.210856590861258,"PPCS",0
"OK",0,68.797620102448,0.191441956924994,"PPIH",0
"OK",0,271.952647313436,0.757031759128778,"YBX1",0
"OK",0,81.146836314915,0.225814770366144,"C1orf50",0
"OK",0,87.6014136940885,0.24377530458898,"SLC2A1",0
"OK",0,45.9715263283949,0.127257993331725,"FAM183A",0
"OK",0,116.649721928319,0.324675723188503,"EBNA1BP2",0
"OK",0,240.650770898566,0.668722889526394,"TMEM125",0
"OK",0,183.609060220627,0.510904966726548,"CDC20",0
"OK",0,117.784522446452,0.327813048859337,"ELOVL1",0
"OK",0,70.0579896108902,0.194951674466573,"MED8",0
"OK",0,46.9095122367525,0.130494046111404,"HYI",0
"OK",0,62.696490620612,0.174440790171757,"PTPRF",0
"OK",0,57.8083964342115,0.160827130753376,"KDM4A",0
"OK",0,46.3106006391453,0.12881194148594,"ST3GAL3",0
"OK",0,63.0399354098179,0.175387129078861,"IPO13",0
"OK",0,67.2144635010888,0.187011795184363,"DPH2",0
"OK",0,149.98601059933,0.41747176736596,"ATP6V0B",0
"OK",0,61.5955996301937,0.171357865605331,"B4GALT2",0
"OK",0,51.9956796088435,0.144573142101402,"SLC6A9",0
"OK",0,72.7064782270397,0.202327898416806,"DMAP1",0
"OK",0,125.797538871214,0.35014476881056,"ERI3",0
"OK",0,81.5224559293265,0.226851173774058,"RNF220",0
"OK",0,68.8804594499461,0.191647415299541,"TMEM53",0
"OK",0,208.885959076982,0.581145531887284,"KIF2C",0
"OK",0,105.953664497669,0.294804779990194,"RPS8",0
"OK",0,64.266778674784,0.178819432610114,"PLK3",0
"OK",0,61.7774898942328,0.171890636762516,"EIF2B3",0
"OK",0,79.3228156264269,0.220754031743196,"UROD",0
"OK",0,118.049253743755,0.328551111069371,"PRDX1",0
"OK",0,91.8815912488439,0.255720959503425,"AKR1A1",0
"OK",0,131.945357021426,0.367261072169399,"NASP",0
"OK",0,74.2466437447829,0.206606878783468,"GPBP1L1",0
"OK",0,41.7475640973821,0.116096790367957,"IPP",0
"OK",0,64.7196445571512,0.18007350341402,"PIK3R3",0
"OK",0,140.172488112775,0.390155064233213,"POMGNT1",0
"OK",0,94.6984115981113,0.263251418333,"RAD54L",0
"OK",0,75.7063536713823,0.210678613531203,"LRRC41",0
"OK",0,142.554604387619,0.396777564383273,"UQCRH",0
"OK",0,43.7714293790711,0.121639209862039,"FAAH",0
"OK",0,51.5549764359146,0.143407370777487,"MKNK1",0
"OK",0,106.533613549956,0.296499095535043,"ATPAF1",0
"OK",0,107.972724684412,0.300497240378768,"EFCAB14",0
"OK",0,67.4590456838967,0.18712695040684,"PDZK1IP1",0
"OK",0,94.7230606093559,0.263327215450389,"STIL",0
"OK",0,134.888270473579,0.375454625071552,"CMPK1",0
"OK",0,127.99887674264,0.356230293813232,"SPATA6",0
"OK",0,69.9278365329262,0.194573357999477,"BEND5",0
"OK",0,239.092016846737,0.665488316102405,"ELAVL4",0
"OK",0,114.990924261306,0.319974966789631,"DMRTA2",0
"OK",0,96.947530347114,0.269798632504221,"FAF1",0
"OK",0,150.237462884197,0.418178233229068,"CDKN2C",0
"OK",0,119.797268490445,0.333434767080771,"RNF11",0
"OK",0,61.8735058157563,0.172147736621284,"EPS15",0
"OK",0,64.6043881575992,0.179762956050447,"OSBPL9",0
"OK",0,102.256321949349,0.284604546857313,"TXNDC12",0
"OK",0,50.9765763758447,0.141807922327862,"KTI12",0
"OK",0,108.009650625641,0.300623645781652,"BTF3L4",0
"OK",0,89.1998651716475,0.248249725547892,"PRPF38A",0
"OK",0,98.3804873134867,0.273803014359209,"ZCCHC11",0
"OK",0,92.1393647643765,0.256415476489636,"GPX7",0
"OK",0,42.1413638110763,0.116991004300862,"FAM159A",0
"OK",0,67.7631886295104,0.18855067333075,"ZYG11B",0
"OK",0,101.571820657987,0.282674743108385,"ECHDC2",0
"OK",0,117.02673570481,0.325727052657992,"SCP2",0
"OK",0,40.5568899668896,0.112507412711458,"PODN",0
"OK",0,47.9419370814496,0.133359892123565,"CPT2",0
"OK",0,86.0486869319852,0.239479413554205,"C1orf123",0
"OK",0,90.3062352660788,0.251334404771703,"MAGOH",0
"OK",0,45.9453369888966,0.127742357940342,"LRP8",0
"OK",0,62.5535322783031,0.173997218016928,"NDC1",0
"OK",0,69.2992534806705,0.192830056359127,"YIPF1",0
"OK",0,124.69505519376,0.347071183551012,"HSPB11",0
"OK",0,72.2347169000284,0.200998812428949,"LRRC42",0
"OK",0,96.3642552764799,0.268188055076551,"TMEM59",0
"OK",0,130.715259096389,0.363830535019217,"MRPL37",0
"OK",0,58.4011805745346,0.162484880074308,"SSBP3",0
"OK",0,148.667247716559,0.413734546499056,"DHCR24",0
"OK",0,37.8017047050648,0.105125643347054,"MYSM1",0
"OK",0,208.804837410859,0.581236356778035,"JUN",0
"OK",0,173.071377254409,0.481758599996652,"NFIA",0
"OK",0,94.8807136995599,0.264070178684859,"TM2D1",0
"OK",0,72.6358774139993,0.202053104288998,"INADL",0
"OK",0,124.684891973245,0.34703844069672,"USP1",0
"OK",0,79.4090575189682,0.22096670330533,"DOCK7",0
"OK",0,38.8116839466563,0.107950758755857,"ATG4C",0
"OK",0,41.7423148356242,0.116102536570707,"ALG6",0
"OK",0,111.42102866176,0.310083679762942,"ITGB3BP",0
"OK",0,97.0641853030436,0.270141014900962,"PGM1",0
"OK",0,105.411832254626,0.293377174050291,"JAK1",0
"OK",0,129.434576911993,0.360249709418357,"AK4",0
"OK",0,80.2414309409268,0.223195136374231,"DNAJC6",0
"OK",0,99.2201826740011,0.276150675412634,"LEPROT",0
"OK",0,92.4736386932993,0.257354947570879,"PDE4B",0
"OK",0,105.761216091607,0.293555176544058,"TCTEX1D1",0
"OK",0,93.2046700436437,0.259379647567945,"MIER1",0
"OK",0,68.9251810468343,0.191728259591524,"SLC35D1",0
"OK",0,152.245056645483,0.423775440696773,"SERBP1",0
"OK",0,148.678933250042,0.413839443378432,"GADD45A",0
"OK",0,150.841452293636,0.419828630987258,"GNG12",0
"OK",0,76.6248612396044,0.213209263755437,"DIRAS3",0
"OK",0,192.040323128117,0.534549185096392,"WLS",0
"OK",0,205.840766301144,0.572639645113511,"DEPDC1",0
"OK",0,54.6910728263159,0.152157811834688,"LRRC40",0
"OK",0,144.67365422911,0.402698885971799,"SRSF11",0
"OK",0,51.0490007816644,0.142008870202121,"ANKRD13C",0
"OK",0,50.7483403833028,0.141182520036093,"HHLA3",0
"OK",0,111.854039345065,0.31132248498426,"ZRANB2",0
"OK",0,69.5078835987561,0.193398230842524,"CRYZ",0
"OK",0,51.7835844616564,0.144063343037654,"TYW3",0
"OK",0,83.0429282912466,0.231109724837194,"ACADM",0
"OK",0,68.2418670179353,0.189899674396479,"RABGGTB",0
"OK",0,83.9399624320967,0.233034420072546,"ST6GALNAC3",0
"OK",0,52.0410105278479,0.144625558635789,"ST6GALNAC5",0
"OK",0,38.4599503600996,0.106975520075226,"PIGK",0
"OK",0,133.459112062948,0.37089070728071,"AK5",0
"OK",0,48.3791700455831,0.134581164777897,"ZZZ3",0
"OK",0,62.994873119637,0.175282021000804,"USP33",0
"OK",0,45.5479117465523,0.126691712338699,"FAM73A",0
"OK",0,74.2428790504657,0.206601225816648,"FUBP1",0
"OK",0,116.436880869165,0.323985071696137,"IFI44L",0
"OK",0,57.1273007961028,0.158939035229931,"IFI44",0
"OK",0,135.06384714525,0.375930663071707,"TTLL7",0
"OK",0,94.9954263316115,0.264372838445855,"PRKACB",0
"OK",0,81.8406193699724,0.227756430662423,"RPF1",0
"OK",0,164.747103056948,0.458582366849777,"GNG5",0
"OK",0,76.7082311618951,0.213444739114347,"CTBS",0
"OK",0,130.158322325381,0.362218141001453,"SSX2IP",0
"OK",0,92.503098007171,0.257446944855943,"C1orf52",0
"OK",0,43.9130718620852,0.122151653216314,"BCL10",0
"OK",0,122.642535567234,0.341316506586288,"DDAH1",0
"OK",0,137.533144930583,0.3827740043616,"CYR61",0
"OK",0,42.1413734373497,0.117211678372367,"ZNHIT6",0
"OK",0,58.6760521217426,0.163256995273479,"ODF2L",0
"OK",0,51.2379664063979,0.141367793497364,"CLCA4",0
"OK",0,125.560161325616,0.349485253574843,"SH3GLB1",0
"OK",0,107.593236016037,0.299460151074283,"SEP15",0
"OK",0,118.820191753645,0.330696388617375,"HS2ST1",0
"OK",0,189.158237888173,0.526548141289529,"LMO4",0
"OK",0,98.3979550303163,0.273846397913593,"PKN2",0
"OK",0,43.6800809841309,0.121518167662364,"GTF2B",0
"OK",0,38.8263011907284,0.10799070841399,"CCBL2",0
"OK",0,49.776271622799,0.138479707825367,"RBMXL1",0
"OK",0,88.8407054565959,0.247147546550913,"GBP3",0
"OK",0,125.586315419898,0.349503145797427,"GBP1",0
"OK",0,100.375533560085,0.279333372483778,"GBP2",0
"OK",0,126.98282828327,0.351875698847116,"GBP7",0
"OK",0,81.0840796521946,0.225510897855738,"GBP4",0
"OK",0,88.0385348449505,0.244372148763779,"GBP5",0
"OK",0,43.3990226242972,0.120707331579262,"LRRC8B",0
"OK",0,48.3924038881568,0.134543590140196,"LRRC8C",0
"OK",0,54.8113084532246,0.152473728185997,"LRRC8D",0
"OK",0,97.3184518855596,0.27084801419618,"ZNF326",0
"OK",0,87.8446248981411,0.244447476836532,"RP4-665J23.1",0
"OK",0,111.85610115601,0.311321041770899,"ZNF644",0
"OK",0,41.5339614875457,0.115475186047577,"CDC7",0
"OK",0,39.2350212056071,0.108936215452969,"TGFBR3",0
"OK",0,38.0998666684492,0.105824071449742,"EPHX4",0
"OK",0,80.5236492277634,0.223916115817593,"KIAA1107",0
"OK",0,75.0704482154632,0.208901215676219,"RPAP2",0
"OK",0,117.779275349029,0.327795701723687,"EVI5",0
