"cell_id","Dim1","Dim2","UPR_PERK","UPR_IRE1","UPR_ATF6","UPR_State","seurat_clusters","UPR_Reostat"
"SRR1294817",-7.23982978663402,3.03363049562259,-0.0511537660157731,0.0116481254985681,0.149119579979117,"Intermediate/Mixed","5",0.102430375939599
"SRR1294818",-7.3701269706245,2.89113796289249,0.24570339419954,0.293977690545252,0.852441554986226,"Multi-arm-high","5",0.337229766215071
"SRR1294819",-6.35624337992626,4.37488806779666,-0.15262365699234,0.460686563718853,1.19070028765287,"Multi-arm-high","5",0.6725063425002
"SRR1294820",-7.19948554835277,2.50594544942661,0.0975236951697318,0.352585789787222,0.119942005774649,"Multi-arm-high","5",0.141234074618893
"SRR1294821",-1.05511079034763,-5.07122051183896,-0.0702827341833371,0.162040500361529,0.340030199832129,"Intermediate/Mixed","1",0.205755162854383
"SRR1294822",-6.49570489726024,3.54912448461338,0.152471734040179,0.0570722496552067,0.456524240246514,"PERK-high","5",0.208610834225929
"SRR1294823",-6.3813402732368,4.29655635888858,-0.155885094557856,0.237212350307991,0.3903375482271,"Intermediate/Mixed","5",0.281759975537337
"SRR1294824",-7.21664357981639,2.65948585207744,0.472143199426059,0.717598374384272,1.47128045414867,"Multi-arm-high","5",0.520666267719606
"SRR1294825",-6.49890399775463,4.25982249315067,-0.199759225825715,0.157468895972956,0.386724922481616,"Intermediate/Mixed","5",0.295559896047632
"SRR1294826",-6.36428428492504,4.30235517556949,0.49050233268712,0.496914017174283,1.01467054253656,"Multi-arm-high","5",0.300794847437573
"SRR1294827",-7.56078840098338,2.73359269435687,-0.0226719223288857,0.260990829611476,0.867669059300783,"ATF6-high","5",0.454831487986964
"SRR1294828",-6.3234207709785,3.30944288308902,0.358499458161603,0.296541458995049,0.487107829158258,"PERK-high","5",0.0972063511199392
"SRR1294829",-5.96530700526195,3.67091823156162,-0.0374573354978183,0.409876476284584,1.42718399842102,"Multi-arm-high","5",0.750577152461436
"SRR1294830",-6.83429599604564,2.81853896911426,-0.0629406139801799,0.523621875793872,0.8887323145019,"Multi-arm-high","5",0.480111540802267
"SRR1294831",-7.04431510767894,2.58677191074176,0.00975550257588137,0.290397415557277,0.986767068963024,"ATF6-high","3",0.503031175037982
"SRR1294832",-6.8240368445869,3.03597516353412,-0.13842459228,0.224992907608851,0.816848582798559,"ATF6-high","5",0.482167373862438
"SRR1294833",-7.6533358176704,2.71573848064228,0.431106601188304,0.336026237511967,0.722707864247297,"Multi-arm-high","5",0.201492039805177
"SRR1294834",-5.93903375468212,3.7994538598804,-0.234022389384546,0.0291535586492244,0.676671803445762,"Intermediate/Mixed","5",0.468669281018557
"SRR1294835",-0.97505454025226,-5.09073554937558,0.0516809493949157,0.11807619200482,0.0669172308589443,"Intermediate/Mixed","1",0.0347795721164123
"SRR1294836",-6.69085861048656,3.79994261796756,0.173335159339845,0.341609465833991,0.462190853006219,"Multi-arm-high","5",0.145082577016187
"SRR1294837",-0.956868090247682,-4.95650112096982,-0.0245951836840773,0.0268255508160242,0.284942319994218,"Intermediate/Mixed","1",0.165872352855496
"SRR1294838",-0.735818490898183,-5.09257232610898,-0.0622643946100359,0.290498482240256,0.311444633810784,"Intermediate/Mixed","1",0.209975723387468
"SRR1294839",-5.55423951945262,3.8315013700275,0.198012183805206,0.358718473045797,0.857507577948958,"Multi-arm-high","5",0.343887398593493
"SRR1294840",-6.51452089152294,3.43477488096042,0.317176079755976,-0.308121163654293,0.0931230601907451,"PERK-high","5",0.316805230744324
"SRR1294841",-7.14944291911083,3.21010804708286,-0.140566873619535,0.360926281363341,0.689987262680949,"IRE1-high","5",0.418249663726948
"SRR1294842",-6.64888835749584,3.23587716157718,0.10738752444014,0.228391831890374,0.663293736205113,"PERK-high","5",0.292350652777613
"SRR1294843",-7.16254783472972,3.20588720376773,0.246657370555599,-0.0581680793907058,0.0861031024367213,"PERK-high","5",0.152485191549889
"SRR1294844",-7.51965356669383,2.82617486055179,0.248049296996912,0.22261302442155,0.560438912689372,"PERK-high","5",0.188131428678178
"SRR1294845",-5.69462371668773,3.78229988153263,0.00492451311360875,0.391362178293714,1.21802407088293,"Multi-arm-high","5",0.619719626227481
