"seurat_clusters","Ratio","Value"
"1","PERK/ATF6",0.339730102762034
"1","IRE1/ATF6",0.874962363716196
"5","PERK/IRE1",0.460987541390863
"5","PERK/ATF6",0.106088291819473
"5","IRE1/ATF6",0.230132665840361
"0","PERK/ATF6",0.306621912968611
"5","PERK/IRE1",0.624122436621925
"5","PERK/ATF6",0.409498438241771
"5","IRE1/ATF6",0.656118758457377
"5","PERK/IRE1",0.18931809995404
"5","PERK/ATF6",0.169227777915786
"5","IRE1/ATF6",0.893880606011095
"5","PERK/IRE1",1.37501603242674
"5","PERK/ATF6",0.391263180103016
"5","IRE1/ATF6",0.284551722217001
"5","PERK/IRE1",0.137701343378685
"5","PERK/ATF6",0.0564354455138625
"5","IRE1/ATF6",0.409839469457191
"5","PERK/IRE1",0.656164869403904
"5","PERK/ATF6",0.235131268830473
"5","IRE1/ATF6",0.358341751889398
"5","PERK/ATF6",0.179141083450256
"5","PERK/IRE1",0.234341513017474
"5","PERK/ATF6",0.141358728810247
"5","IRE1/ATF6",0.603216762536248
"5","PERK/IRE1",0.156167594305699
"5","PERK/ATF6",0.0391487379299137
"5","IRE1/ATF6",0.250684132671467
"5","IRE1/ATF6",0.663407286714851
"5","PERK/IRE1",1.1144339333165
"5","PERK/ATF6",0.321592357457548
"5","IRE1/ATF6",0.288570141166202
"5","PERK/IRE1",1.16729689298108
"5","PERK/ATF6",0.0426817798936871
"5","IRE1/ATF6",0.0365646307724548
"5","IRE1/ATF6",0.195607556257872
"8","PERK/IRE1",0.184471946979464
"8","PERK/ATF6",0.201696318759118
"8","IRE1/ATF6",1.09337122560738
"0","IRE1/ATF6",0.0829823817744597
"1","IRE1/ATF6",1.09911440818541
"1","PERK/ATF6",0.455495381834834
"0","PERK/IRE1",0.466052008963189
"0","PERK/ATF6",0.351498147320559
"0","IRE1/ATF6",0.754203695211025
"0","IRE1/ATF6",0.583236290758692
"2","PERK/IRE1",0.26560476713069
"2","PERK/ATF6",0.168130515662306
"2","IRE1/ATF6",0.633010158208409
"4","PERK/IRE1",0.224728651825307
"4","PERK/ATF6",0.18203898007167
"4","IRE1/ATF6",0.810039034155635
"2","IRE1/ATF6",0.343810680481855
"1","PERK/IRE1",1.29113824596815
"1","PERK/ATF6",0.337607313470514
"1","IRE1/ATF6",0.261480375571527
"2","IRE1/ATF6",0.114084723833628
"0","PERK/IRE1",9.71729560529207
"0","PERK/ATF6",0.661672793696158
"0","IRE1/ATF6",0.0680922779930466
"1","PERK/ATF6",0.7469927469778
"2","IRE1/ATF6",0.944173324208346
"2","IRE1/ATF6",0.300321011071855
"1","PERK/IRE1",0.573832563555119
"1","PERK/ATF6",1.99812960579435
"1","IRE1/ATF6",3.48207775699439
"8","PERK/IRE1",0.787830093464652
"3","IRE1/ATF6",0.658475132772658
"2","PERK/IRE1",5.49138340689821
"2","PERK/ATF6",6.2451335395192
"2","IRE1/ATF6",1.13726051830111
"0","IRE1/ATF6",0.102815718507247
"2","PERK/IRE1",0.141099894876436
"2","PERK/ATF6",0.0702578334370947
"2","IRE1/ATF6",0.497929736224261
"2","PERK/IRE1",0.43910168932717
"2","PERK/ATF6",0.147016897219905
"2","IRE1/ATF6",0.334812870898258
"0","IRE1/ATF6",0.273203796020039
"2","PERK/IRE1",46.9359487361435
"2","PERK/ATF6",0.449944064725065
"2","IRE1/ATF6",0.00958634217142353
"2","PERK/IRE1",3.32309982185816
"0","PERK/IRE1",37.4751314005621
"0","PERK/ATF6",1.51936026316163
"0","IRE1/ATF6",0.0405431603940643
"1","PERK/IRE1",0.593725566258713
"1","PERK/ATF6",0.158943485218693
"1","IRE1/ATF6",0.267705307386804
"1","IRE1/ATF6",0.565854381242154
"8","IRE1/ATF6",0.406650679064392
"8","IRE1/ATF6",0.0535257703425506
"2","IRE1/ATF6",0.278910883144322
"2","IRE1/ATF6",0.408304017173146
"2","IRE1/ATF6",0.0128860734112406
"5","PERK/IRE1",5.14533256356945
"2","IRE1/ATF6",0.394121660219771
"2","IRE1/ATF6",0.256255728953527
"2","IRE1/ATF6",0.44103056060345
"2","IRE1/ATF6",0.463923439112949
"2","IRE1/ATF6",0.261736669848803
"2","PERK/IRE1",0.217496311186927
"2","PERK/ATF6",0.0591164229115209
"2","IRE1/ATF6",0.27180425538672
"8","IRE1/ATF6",0.253037468989205
"8","IRE1/ATF6",0.592637352671687
"2","IRE1/ATF6",0.202131975541884
"2","PERK/IRE1",0.0373721660442184
"2","PERK/ATF6",0.0134119982737964
"2","IRE1/ATF6",0.358876663930249
"0","PERK/IRE1",3.33931091695279
"8","IRE1/ATF6",0.142614636533584
"2","IRE1/ATF6",0.423091563348938
"2","IRE1/ATF6",0.59131036929331
"2","PERK/IRE1",0.792795862595193
"2","PERK/ATF6",0.280110028565094
"2","IRE1/ATF6",0.353319236112261
"0","PERK/IRE1",1.2356398941507
"0","PERK/ATF6",6.89282410273493
"0","IRE1/ATF6",5.57834376776302
"0","IRE1/ATF6",0.284661593389649
"1","PERK/IRE1",0.644274988435673
"1","PERK/ATF6",0.616829480550788
"1","IRE1/ATF6",0.957400941558319
"2","IRE1/ATF6",6.56167097762553
"0","PERK/ATF6",0.942677273967175
"2","IRE1/ATF6",0.368980867389382
"2","IRE1/ATF6",0.099350415408085
"2","IRE1/ATF6",0.277091577383047
"2","IRE1/ATF6",0.274175706589365
"0","IRE1/ATF6",0.50178166438979
"2","IRE1/ATF6",0.540157347041699
"2","PERK/IRE1",2.4451060895177
"2","IRE1/ATF6",0.38798097475455
"2","PERK/IRE1",1.20650603775181
"2","PERK/ATF6",0.0690375206003966
"2","IRE1/ATF6",0.0572210320049787
"1","PERK/IRE1",5.51034939028661
"0","IRE1/ATF6",0.320450633817791
"2","IRE1/ATF6",0.358875433289809
"0","IRE1/ATF6",0.245670616409055
"2","PERK/IRE1",3.56589702551518
"2","IRE1/ATF6",0.56674467355117
"8","PERK/IRE1",0.379957546526287
"2","IRE1/ATF6",0.352094251794446
"2","IRE1/ATF6",0.0897343084621522
"2","IRE1/ATF6",0.472127311093259
"0","PERK/IRE1",0.552661852046621
"0","PERK/ATF6",0.126744111835028
"0","IRE1/ATF6",0.229333925194344
"1","PERK/IRE1",0.607633741217087
"1","PERK/ATF6",1.49874833012183
"1","IRE1/ATF6",2.46653243304074
"2","IRE1/ATF6",0.476429633320817
"0","PERK/IRE1",0.724265098683112
"0","PERK/ATF6",0.687067074301934
"0","IRE1/ATF6",0.948640319064369
"2","IRE1/ATF6",0.194954379910015
"8","IRE1/ATF6",0.568323637583004
"2","PERK/ATF6",7.27814443847187
"2","IRE1/ATF6",0.494810300828377
"2","IRE1/ATF6",0.309557939691111
"2","IRE1/ATF6",0.222311514009373
"4","PERK/ATF6",0.125925371220562
"1","PERK/ATF6",0.107525527567952
"8","IRE1/ATF6",0.0800189663260279
"2","IRE1/ATF6",0.870630041710251
"2","IRE1/ATF6",0.282334111383583
"8","IRE1/ATF6",0.414245872976405
"2","IRE1/ATF6",0.504603272969384
"8","IRE1/ATF6",0.00958156052862589
"2","PERK/IRE1",1.39961683169607
"2","PERK/ATF6",1.73725952171998
"2","IRE1/ATF6",1.24123937521868
"2","PERK/ATF6",3.1878706730648
"2","IRE1/ATF6",0.302479493858131
"2","PERK/IRE1",0.499635678518597
"2","PERK/ATF6",0.0698444113430188
"2","IRE1/ATF6",0.139790680181417
"2","PERK/IRE1",0.0166169572827328
"2","PERK/ATF6",0.00218006187726443
"2","IRE1/ATF6",0.131195010023273
"1","PERK/IRE1",0.688593188599188
"1","PERK/ATF6",4.65594480600902
"1","IRE1/ATF6",6.76153189298991
"4","IRE1/ATF6",0.0789313874900405
"4","PERK/IRE1",0.869957396893243
"4","PERK/ATF6",0.488893570738984
"4","IRE1/ATF6",0.561974152395164
"4","PERK/IRE1",0.00943311431061146
"4","PERK/ATF6",0.0157577527905101
"4","IRE1/ATF6",1.67047194294931
"4","IRE1/ATF6",0.625366272322867
"4","IRE1/ATF6",0.399784559407173
"4","PERK/IRE1",0.1391513544381
"4","PERK/IRE1",0.0814923295750609
"4","PERK/ATF6",0.0480525182686342
"4","IRE1/ATF6",0.589656947091861
"1","PERK/IRE1",1.32018618845429
"4","PERK/IRE1",9.65254058901432
"4","PERK/ATF6",0.0911074960339597
"1","PERK/IRE1",0.974549719815782
"1","PERK/ATF6",1.31786735098599
"1","IRE1/ATF6",1.35228334090036
"4","IRE1/ATF6",0.677812258479489
"4","PERK/IRE1",0.442107192333513
"4","PERK/ATF6",5.18344912876396
"4","IRE1/ATF6",11.7244171066408
"1","PERK/ATF6",0.562553432117805
"4","PERK/IRE1",5.32950131774653
"4","PERK/IRE1",1.34537326625116
"4","PERK/ATF6",0.377892665623116
"4","IRE1/ATF6",0.280883138607401
"4","PERK/IRE1",2.06528975438293
"4","PERK/ATF6",1.14113530737722
"4","IRE1/ATF6",0.55253036769079
"4","PERK/ATF6",0.222769070112121
"4","IRE1/ATF6",1.21831111872399
"4","PERK/IRE1",0.221355277597893
"4","PERK/ATF6",0.132212518001918
"4","IRE1/ATF6",0.597286495432427
"4","PERK/IRE1",0.19785057775604
"4","PERK/ATF6",0.137206305284356
"4","IRE1/ATF6",0.693484481271205
"1","PERK/ATF6",0.012915262667581
"1","PERK/IRE1",0.571993131876049
"1","PERK/ATF6",0.445024261139856
"1","IRE1/ATF6",0.77802378444693
"1","PERK/IRE1",0.385137094458088
"1","PERK/ATF6",1.27257269531982
"1","IRE1/ATF6",3.30420703077279
"4","PERK/IRE1",0.106964461917809
"4","PERK/ATF6",0.0756608873498145
"4","IRE1/ATF6",0.707346028702059
"4","IRE1/ATF6",2.4698071151765
"4","IRE1/ATF6",1.66738528433026
"4","PERK/ATF6",0.178125960488008
"4","PERK/IRE1",0.702669201337259
"4","PERK/ATF6",0.538085991856857
"4","IRE1/ATF6",0.765774265945937
"4","PERK/IRE1",1.20436064413238
"4","PERK/ATF6",0.420684551494741
"4","IRE1/ATF6",0.349301144590127
"0","IRE1/ATF6",0.552513629019681
"4","PERK/ATF6",0.890548014770993
"4","PERK/IRE1",8.93276464172337
"4","PERK/ATF6",7.69601310673288
"4","IRE1/ATF6",0.861548850261448
"4","PERK/IRE1",0.0864631422651197
"4","PERK/ATF6",0.0485383643158254
"4","IRE1/ATF6",0.561376362739553
"1","PERK/IRE1",4.95837125885057
"8","IRE1/ATF6",0.0459893077834482
"4","PERK/IRE1",0.82216539602051
"4","PERK/ATF6",1.23443037823655
"4","IRE1/ATF6",1.50143801260854
"4","PERK/IRE1",3.02035898671326
"4","PERK/ATF6",1.55615550877032
"4","IRE1/ATF6",0.515222036723428
"1","PERK/IRE1",5.06080284734181
"4","IRE1/ATF6",0.538248745754821
"1","IRE1/ATF6",0.837017576063528
"4","PERK/IRE1",0.189677216935303
"4","PERK/ATF6",0.118474160883451
"4","IRE1/ATF6",0.624609337893548
"1","PERK/IRE1",0.492360579083821
"4","PERK/IRE1",0.291092740797339
"4","PERK/ATF6",0.133631268639039
"4","IRE1/ATF6",0.459067678132427
"4","PERK/IRE1",0.0967536331899194
"4","PERK/ATF6",0.181283581114345
"4","IRE1/ATF6",1.87366174413834
"4","IRE1/ATF6",0.358214366986268
"4","PERK/IRE1",0.0977592304533987
"4","PERK/ATF6",0.0572749784758686
"4","IRE1/ATF6",0.585877959658973
"4","PERK/IRE1",0.240607676466674
"4","PERK/ATF6",0.0782025797248922
"4","IRE1/ATF6",0.325021133462149
"4","PERK/IRE1",1.6662566991654
"4","PERK/IRE1",0.450377329068749
"4","PERK/ATF6",0.177910978611487
"4","IRE1/ATF6",0.395026496958352
"4","PERK/IRE1",3.9940490921574
"4","PERK/ATF6",0.335333911235714
"4","IRE1/ATF6",0.0839583849618088
"5","IRE1/ATF6",1.17543465789656
"1","IRE1/ATF6",1.37299740948189
"1","PERK/IRE1",2.98947703884122
"1","PERK/ATF6",0.521635579401408
"1","IRE1/ATF6",0.174490578995584
"4","PERK/IRE1",0.326403127200031
"4","PERK/ATF6",0.256545677063399
"4","IRE1/ATF6",0.785977999855923
"4","PERK/IRE1",1.58721103255389
"4","PERK/ATF6",0.591328447612825
"4","IRE1/ATF6",0.372558176250421
"1","PERK/IRE1",0.921424418792056
"1","PERK/IRE1",0.171552839373753
"1","PERK/ATF6",0.0919357585913789
"1","IRE1/ATF6",0.535903450662704
"4","PERK/IRE1",4.09932184063025
"4","PERK/ATF6",3.54120152122824
"4","IRE1/ATF6",0.863850573070349
"0","PERK/IRE1",0.638031133202369
"0","PERK/ATF6",0.663893032330156
"0","IRE1/ATF6",1.04053391407091
"4","IRE1/ATF6",0.164140003676612
"4","PERK/ATF6",1.10480475497829
"4","PERK/ATF6",0.578408012181949
"4","IRE1/ATF6",0.399809023361893
"4","PERK/IRE1",0.0975186573533072
"4","PERK/ATF6",0.0991423517327698
"4","IRE1/ATF6",1.01665008956778
"4","IRE1/ATF6",0.733320356410485
"4","PERK/IRE1",2.55679365713428
"4","PERK/ATF6",2.53931778307207
"4","IRE1/ATF6",0.993164925916705
"4","IRE1/ATF6",0.568798777911982
"4","IRE1/ATF6",0.150866679496663
"4","IRE1/ATF6",8.01505015054409
"4","IRE1/ATF6",0.661259224136573
"4","PERK/IRE1",0.0588328579215431
"4","PERK/ATF6",0.0310119335037373
"4","IRE1/ATF6",0.527119276529001
"4","PERK/IRE1",1.93980754612966
"4","PERK/ATF6",0.681069109408169
"4","IRE1/ATF6",0.35110138156079
"4","PERK/IRE1",0.516863170622759
"4","PERK/ATF6",0.925183215600101
"4","IRE1/ATF6",1.7899964017273
"4","PERK/IRE1",3.43010661692723
"4","PERK/IRE1",1.10287725522385
"5","PERK/ATF6",0.744676796506507
"4","PERK/IRE1",0.696929914743867
"4","PERK/ATF6",0.623045872236372
"4","IRE1/ATF6",0.893986409616743
"4","PERK/IRE1",1.64996400049508
"4","PERK/ATF6",1.62372050584626
"4","IRE1/ATF6",0.98409450470377
"4","PERK/IRE1",0.408023642600917
"4","PERK/ATF6",0.295081143704357
"4","IRE1/ATF6",0.723196189866311
"0","PERK/IRE1",0.744275174088674
"0","PERK/ATF6",7.08919112306377
"0","IRE1/ATF6",9.52495981307467
"1","IRE1/ATF6",0.680987137746425
"4","IRE1/ATF6",0.850360367853457
"4","IRE1/ATF6",1.23479755896586
"4","IRE1/ATF6",0.370154212201455
"1","PERK/IRE1",0.579572074538943
"1","PERK/ATF6",0.507684364927057
"1","IRE1/ATF6",0.875964159127106
"4","IRE1/ATF6",0.769803916972718
"0","PERK/IRE1",0.635173995104258
"0","PERK/ATF6",0.591770136341606
"0","IRE1/ATF6",0.931666190528586
"4","PERK/IRE1",0.957652311624749
"4","PERK/ATF6",0.377462172220149
"4","IRE1/ATF6",0.39415366896546
"4","IRE1/ATF6",0.605026317096555
"0","PERK/IRE1",1.36989650329049
"0","PERK/ATF6",1.68333974001985
"0","IRE1/ATF6",1.22880796905201
"4","IRE1/ATF6",0.694329658775292
"4","PERK/IRE1",1.94719331878704
"4","PERK/ATF6",0.465225173399048
"4","IRE1/ATF6",0.238920896508031
"4","PERK/ATF6",0.150775367151236
"4","PERK/IRE1",0.367616286979937
"4","PERK/ATF6",0.286909145847634
"4","IRE1/ATF6",0.780458200600052
"8","PERK/IRE1",0.106557351594733
"8","PERK/ATF6",0.182707093247569
"8","IRE1/ATF6",1.71463620776213
"0","IRE1/ATF6",0.0190950662766299
"2","PERK/IRE1",2.49771150265981
"2","PERK/ATF6",0.165365141838605
"2","IRE1/ATF6",0.0662066622436209
"1","IRE1/ATF6",1.39818719009532
"0","PERK/IRE1",0.621407694823845
"0","PERK/ATF6",0.460540684450727
"0","IRE1/ATF6",0.741124849735374
"0","IRE1/ATF6",0.575687338747654
"2","PERK/IRE1",0.300962111932952
"2","PERK/ATF6",0.175581526752901
"2","IRE1/ATF6",0.583400766379579
"4","PERK/IRE1",0.225771841144353
"4","PERK/ATF6",0.178243980308845
"4","IRE1/ATF6",0.789487207108702
"2","IRE1/ATF6",0.293076512846195
"2","PERK/IRE1",2.33904685249898
"2","PERK/ATF6",0.352223243159999
"2","IRE1/ATF6",0.150584090602414
"2","IRE1/ATF6",0.123054369781188
"0","PERK/ATF6",0.716969632795997
"2","IRE1/ATF6",0.205085334284786
"2","PERK/IRE1",0.137422221880568
"2","PERK/ATF6",0.113762472421677
"2","IRE1/ATF6",0.827831706290902
"2","IRE1/ATF6",0.279915755331464
"2","IRE1/ATF6",2.287143079546
"8","PERK/IRE1",0.76961686230992
"3","IRE1/ATF6",0.656060518990579
"2","IRE1/ATF6",0.643811114430209
"0","IRE1/ATF6",0.151266501291582
"2","PERK/IRE1",0.587186802272775
"2","PERK/ATF6",0.179902260982198
"2","IRE1/ATF6",0.306379946357556
"2","PERK/IRE1",0.461054776200622
"2","PERK/ATF6",0.158292032867868
"2","IRE1/ATF6",0.343325871542408
"0","IRE1/ATF6",0.29024437817205
"2","PERK/IRE1",4.4925337151069
"2","PERK/ATF6",0.376374979876524
"2","IRE1/ATF6",0.0837778865433774
"2","PERK/IRE1",2.20532524955806
"0","PERK/IRE1",11.5133250162779
"0","PERK/ATF6",1.61996794889826
"0","IRE1/ATF6",0.140703745148156
"0","IRE1/ATF6",0.566579619904207
"1","PERK/ATF6",0.409001651145418
"8","IRE1/ATF6",0.254879763659407
"8","IRE1/ATF6",0.026889427332406
"2","IRE1/ATF6",0.262770759061971
"2","IRE1/ATF6",0.396946321670793
"2","IRE1/ATF6",0.0134709370363687
"5","PERK/IRE1",7.69761528323793
"2","IRE1/ATF6",0.36460303547508
"2","IRE1/ATF6",0.27024678772111
"2","IRE1/ATF6",0.417064107343689
"2","IRE1/ATF6",0.416278819732529
"2","IRE1/ATF6",0.12527186364846
"2","PERK/IRE1",0.326780995627899
"2","PERK/ATF6",0.0882820114311615
"2","IRE1/ATF6",0.270156504240801
"8","IRE1/ATF6",0.222583756580248
"8","IRE1/ATF6",0.582294812057568
"2","IRE1/ATF6",0.198036374810582
"2","PERK/IRE1",0.212214075870155
"2","PERK/ATF6",0.0764789367942071
"2","IRE1/ATF6",0.360385787232141
"0","PERK/IRE1",4.0014504732455
"8","IRE1/ATF6",0.146788630997832
"2","IRE1/ATF6",0.244607967245124
"2","IRE1/ATF6",0.630663070479566
"2","PERK/IRE1",0.963777539222205
"2","PERK/ATF6",0.326486857125869
"2","IRE1/ATF6",0.3387574869086
"0","PERK/IRE1",1.09564577391924
"0","IRE1/ATF6",0.354542603697216
"1","IRE1/ATF6",0.639944253400607
"2","IRE1/ATF6",4.31677214530037
"0","IRE1/ATF6",0.783856250915796
"2","IRE1/ATF6",0.364638459330061
"2","IRE1/ATF6",0.120551402103778
"2","PERK/IRE1",0.165364689535987
"2","PERK/ATF6",0.0405740850897345
"2","IRE1/ATF6",0.245361238868983
"2","IRE1/ATF6",0.25512628898446
"0","IRE1/ATF6",0.479853799357479
"2","IRE1/ATF6",0.499224178020708
"2","PERK/IRE1",1.85563662415482
"2","IRE1/ATF6",0.364426205257132
"2","PERK/IRE1",1.50308779970736
"2","PERK/ATF6",0.09606973547199
"2","IRE1/ATF6",0.0639149193351806
"1","IRE1/ATF6",0.0267542929997369
"0","IRE1/ATF6",0.312143553811484
"2","IRE1/ATF6",0.347010312710077
"0","IRE1/ATF6",0.229266727245591
"2","PERK/IRE1",8.60710124284244
"2","PERK/IRE1",0.0274281605445762
"2","PERK/ATF6",0.0140103898750678
"2","IRE1/ATF6",0.510803116100261
"8","PERK/ATF6",0.0203386366871728
"2","IRE1/ATF6",0.328307193183423
"2","IRE1/ATF6",0.0986623390585607
"2","IRE1/ATF6",0.429869921892945
"0","PERK/IRE1",0.650740189073504
"0","PERK/ATF6",0.144885228949163
"0","IRE1/ATF6",0.222646812632618
"0","PERK/IRE1",1.3455199260287
"0","PERK/ATF6",0.861742958061672
"0","IRE1/ATF6",0.640453509005331
"2","IRE1/ATF6",0.406681658071023
"2","PERK/IRE1",0.546887161792742
"2","PERK/ATF6",0.407345940367989
"2","IRE1/ATF6",0.74484458372121
"2","IRE1/ATF6",0.208663881424634
"8","IRE1/ATF6",0.569495514138338
"2","IRE1/ATF6",4.39782009192084
"2","IRE1/ATF6",0.45184740771239
"2","IRE1/ATF6",0.340617741235234
"2","IRE1/ATF6",0.209904327204887
"4","PERK/ATF6",0.165432266340336
"2","PERK/IRE1",5.52909750866286
"2","PERK/ATF6",0.393077890268655
"2","IRE1/ATF6",0.0710925950668785
"8","IRE1/ATF6",0.0788063697514648
"2","IRE1/ATF6",0.688532119012574
"2","IRE1/ATF6",0.252881159847767
"8","IRE1/ATF6",0.401197414288321
"2","IRE1/ATF6",0.508177117800926
"8","IRE1/ATF6",0.114503140331693
"2","PERK/IRE1",1.25003911323871
"2","IRE1/ATF6",2.11183883419999
"2","IRE1/ATF6",0.385851022686183
"2","PERK/IRE1",0.596958503094949
"2","PERK/ATF6",0.1084812179053
"2","IRE1/ATF6",0.181723214164596
"2","PERK/IRE1",0.0687184803087146
"2","PERK/ATF6",0.00839151219161985
"2","IRE1/ATF6",0.122114344699146
"1","IRE1/ATF6",0.750016650596661
"1","IRE1/ATF6",0.166497785242989
"1","PERK/IRE1",3.84001728505284
"1","PERK/ATF6",0.753748818743997
"1","IRE1/ATF6",0.196287871327544
"7","PERK/IRE1",0.284253150111709
"7","PERK/ATF6",0.0989926407503991
"7","IRE1/ATF6",0.348255210932565
"7","IRE1/ATF6",0.31814106332693
"1","IRE1/ATF6",0.182311489700322
"7","IRE1/ATF6",0.505615102891095
"7","PERK/IRE1",22.3457997681824
"1","PERK/IRE1",1.8620664713758
"1","PERK/ATF6",0.258260323304116
"1","IRE1/ATF6",0.138695544586708
"7","PERK/IRE1",0.0670313463428356
"7","PERK/ATF6",0.0219961394000981
"7","IRE1/ATF6",0.328147062533962
"7","PERK/IRE1",5.00114362539382
"7","PERK/ATF6",1.39508189960716
"7","IRE1/ATF6",0.278952576471407
"7","IRE1/ATF6",0.25699124052566
"7","PERK/IRE1",0.268924139133282
"7","PERK/ATF6",0.209171788042551
"7","IRE1/ATF6",0.777809640728766
"7","PERK/IRE1",0.0783917518346721
"7","PERK/ATF6",0.0482094059201985
"7","IRE1/ATF6",0.614980591604484
"1","IRE1/ATF6",0.179048518818722
"1","IRE1/ATF6",0.366970991790686
"7","IRE1/ATF6",0.611400524496583
"7","IRE1/ATF6",0.775553430433479
"7","PERK/IRE1",1.03815287029082
"7","PERK/ATF6",0.91450053226025
"7","IRE1/ATF6",0.880891974997933
"1","IRE1/ATF6",0.216165041128858
"7","IRE1/ATF6",0.430869162895884
"7","PERK/IRE1",0.838229276521683
"7","PERK/ATF6",0.370562041575923
"7","IRE1/ATF6",0.442077188133546
"1","IRE1/ATF6",0.479183876355404
"7","IRE1/ATF6",0.381119764153187
"7","PERK/IRE1",0.58765827100975
"7","PERK/ATF6",0.248159526556062
"7","IRE1/ATF6",0.422285431513894
"7","PERK/IRE1",0.920507381917162
"7","PERK/ATF6",0.374125146644647
"7","IRE1/ATF6",0.406433619104117
"7","PERK/IRE1",0.36694996978039
"7","PERK/ATF6",0.967552278075983
"7","IRE1/ATF6",2.63674167531622
"7","PERK/IRE1",0.0023046100954746
"7","PERK/ATF6",0.00126791551644627
"7","IRE1/ATF6",0.55016487124481
"7","IRE1/ATF6",0.439909047678267
"1","PERK/IRE1",2.22186766815601
"1","PERK/ATF6",0.853006261062912
"1","IRE1/ATF6",0.383914070710991
"7","IRE1/ATF6",0.541429261113671
"1","PERK/ATF6",1.01362283158302
"7","PERK/IRE1",0.29577545428795
"7","PERK/ATF6",0.166529126123668
"7","IRE1/ATF6",0.563025510431791
"7","PERK/IRE1",0.0555350920288249
"7","PERK/ATF6",0.0278378129970542
"7","IRE1/ATF6",0.501265271742149
"7","PERK/IRE1",0.447340627937149
"7","PERK/ATF6",0.221170305275416
"7","IRE1/ATF6",0.49441139807782
"7","PERK/IRE1",1.81749430632852
"7","PERK/ATF6",0.751309635298513
"7","IRE1/ATF6",0.413376610139822
"7","IRE1/ATF6",0.417602092669146
"1","PERK/ATF6",1.01723387885794
"7","PERK/IRE1",2.29402119555893
"7","PERK/ATF6",1.08831298753298
"7","IRE1/ATF6",0.474412786438016
"7","PERK/IRE1",0.388444005619432
"7","PERK/ATF6",0.258264234448382
"7","IRE1/ATF6",0.664868631545854
"7","PERK/IRE1",0.479996296814227
"7","PERK/ATF6",0.208283451622453
"7","IRE1/ATF6",0.433927205282305
"7","IRE1/ATF6",1.17248656057504
"7","PERK/IRE1",0.0483997910859688
"7","PERK/ATF6",0.0212863375455619
"7","IRE1/ATF6",0.439802260876553
"7","IRE1/ATF6",0.543934868897236
"7","PERK/IRE1",0.124715552963274
"7","PERK/ATF6",0.0526847635830497
"7","IRE1/ATF6",0.422439401752597
"7","PERK/IRE1",1.00938205371355
"7","PERK/ATF6",0.762053028098986
"7","IRE1/ATF6",0.754969860317381
"7","IRE1/ATF6",0.236030683382975
"7","PERK/IRE1",1.68017787304012
"6","PERK/IRE1",6.02034027853775
"6","IRE1/ATF6",0.389867144734575
"6","PERK/IRE1",0.235762138528325
"6","PERK/ATF6",0.1457729890812
"6","IRE1/ATF6",0.618305339403286
"1","PERK/IRE1",0.990447223695986
"1","PERK/ATF6",0.194385242913649
"1","IRE1/ATF6",0.196260071473849
"6","PERK/IRE1",0.0943683684717719
"6","PERK/ATF6",0.248320364750826
"6","IRE1/ATF6",2.63139406532291
"1","PERK/ATF6",1.14295489822559
"6","IRE1/ATF6",1.02561340522452
"6","PERK/IRE1",0.106627889079447
"6","PERK/ATF6",0.0911423934132066
"6","IRE1/ATF6",0.854770681479945
"1","IRE1/ATF6",0.662148687665663
"1","PERK/ATF6",0.0631334130457574
"7","IRE1/ATF6",0.268471003804461
"7","IRE1/ATF6",0.397219001886086
"7","IRE1/ATF6",1.00860971449042
"7","PERK/IRE1",1.14425909789157
"7","PERK/ATF6",0.539216927572837
"7","IRE1/ATF6",0.471236740495582
"7","IRE1/ATF6",0.430685595477066
"7","IRE1/ATF6",0.477447239913713
"7","IRE1/ATF6",0.380782039583605
"1","PERK/ATF6",1.97220982171859
"7","IRE1/ATF6",0.42005528229607
"7","PERK/IRE1",0.0958434745811783
"7","PERK/ATF6",0.0569838876885633
"7","IRE1/ATF6",0.594551563761377
"7","IRE1/ATF6",0.736583061605861
"7","IRE1/ATF6",0.625833289630931
"7","PERK/IRE1",0.178519012752263
"7","PERK/ATF6",0.091313642560398
"7","IRE1/ATF6",0.511506540130363
"1","IRE1/ATF6",0.0442851251872729
"7","PERK/IRE1",2.53676073930102
"7","PERK/ATF6",0.60512051521285
"7","IRE1/ATF6",0.23854063406058
"7","PERK/IRE1",0.10671998819813
"7","PERK/ATF6",0.0649417156309527
"7","IRE1/ATF6",0.608524389174271
"1","PERK/IRE1",0.000273722455218411
"1","PERK/ATF6",0.00231162105904891
"1","IRE1/ATF6",8.44512759175862
"7","IRE1/ATF6",0.589597636109183
"7","IRE1/ATF6",0.544419641624552
"7","IRE1/ATF6",0.801131159406554
"7","IRE1/ATF6",0.602517705144364
"7","PERK/IRE1",2.26900638145486
"7","PERK/ATF6",0.727826738062292
"7","IRE1/ATF6",0.320768925116736
"1","IRE1/ATF6",0.190490574514439
"1","PERK/ATF6",0.160389621517926
"7","IRE1/ATF6",0.243538585912678
"7","IRE1/ATF6",0.516285285948674
"7","IRE1/ATF6",0.611536754215209
"7","IRE1/ATF6",0.626452197366134
"7","IRE1/ATF6",0.837124871045381
"7","PERK/IRE1",6.55626129497697
"1","PERK/IRE1",2.66980728620871
"1","PERK/ATF6",29.0049134555385
"1","IRE1/ATF6",10.8640476057459
"7","PERK/IRE1",0.600930415661005
"7","PERK/ATF6",0.324194932721463
"7","IRE1/ATF6",0.539488307252443
